state,week_end,count,WEEK,SEASON,one
AR,2019-07-06,39,27,2018-19,1
AR,2019-07-13,53,28,2018-19,1
AR,2019-07-20,41,29,2018-19,1
AR,2019-07-27,51,30,2018-19,1
AR,2020-01-04,62,1,2019-20,1
AR,2020-01-11,63,2,2019-20,1
AR,2020-01-18,44,3,2019-20,1
AR,2020-01-25,55,4,2019-20,1
AR,2020-02-01,54,5,2019-20,1
AR,2020-02-08,59,6,2019-20,1
AR,2020-02-15,56,7,2019-20,1
AR,2020-02-22,49,8,2019-20,1
AR,2020-02-29,45,9,2019-20,1
AR,2020-03-07,64,10,2019-20,1
AR,2020-03-14,46,11,2019-20,1
AR,2020-03-21,50,12,2019-20,1
AR,2020-03-28,43,13,2019-20,1
AR,2020-04-04,51,14,2019-20,1
AR,2020-04-11,54,15,2019-20,1
AR,2020-04-18,38,16,2019-20,1
AR,2020-04-25,42,17,2019-20,1
AR,2020-05-02,48,18,2019-20,1
AR,2020-05-09,55,19,2019-20,1
AR,2020-05-16,38,20,2019-20,1
AR,2020-05-23,51,21,2019-20,1
AR,2020-05-30,37,22,2019-20,1
AR,2020-06-06,40,23,2019-20,1
AR,2020-06-13,39,24,2019-20,1
AR,2020-06-20,49,25,2019-20,1
AR,2020-06-27,45,26,2019-20,1
AR,2020-07-04,44,27,2019-20,1
AR,2020-07-11,41,28,2019-20,1
AR,2020-07-18,38,29,2019-20,1
AR,2020-07-25,30,30,2019-20,1
CA,2019-01-05,270,1,2018-19,1
CA,2019-01-12,308,2,2018-19,1
CA,2019-01-19,309,3,2018-19,1
CA,2019-01-26,295,4,2018-19,1
CA,2019-02-02,275,5,2018-19,1
CA,2019-02-09,320,6,2018-19,1
CA,2019-02-16,267,7,2018-19,1
CA,2019-02-23,303,8,2018-19,1
CA,2019-03-02,322,9,2018-19,1
CA,2019-03-09,304,10,2018-19,1
CA,2019-03-16,308,11,2018-19,1
CA,2019-03-23,302,12,2018-19,1
CA,2019-03-30,277,13,2018-19,1
CA,2019-04-06,320,14,2018-19,1
CA,2019-04-13,284,15,2018-19,1
CA,2019-04-20,263,16,2018-19,1
