state,week_end,count,WEEK,SEASON,one
CA,2019-07-13,21,28,2018-19,1
CA,2019-07-20,25,29,2018-19,1
CA,2019-07-27,35,30,2018-19,1
CA,2020-01-04,34,1,2019-20,1
CA,2020-01-11,38,2,2019-20,1
CA,2020-01-18,40,3,2019-20,1
CA,2020-01-25,38,4,2019-20,1
CA,2020-02-01,35,5,2019-20,1
CA,2020-02-08,45,6,2019-20,1
CA,2020-02-15,34,7,2019-20,1
CA,2020-02-22,38,8,2019-20,1
CA,2020-02-29,32,9,2019-20,1
CA,2020-03-07,34,10,2019-20,1
CA,2020-03-14,30,11,2019-20,1
CA,2020-03-21,42,12,2019-20,1
CA,2020-03-28,30,13,2019-20,1
CA,2020-04-04,44,14,2019-20,1
CA,2020-04-11,33,15,2019-20,1
CA,2020-04-18,29,16,2019-20,1
CA,2020-04-25,27,17,2019-20,1
CA,2020-05-02,33,18,2019-20,1
CA,2020-05-09,34,19,2019-20,1
CA,2020-05-16,27,20,2019-20,1
CA,2020-05-23,30,21,2019-20,1
CA,2020-05-30,21,22,2019-20,1
CA,2020-06-06,35,23,2019-20,1
CA,2020-06-13,28,24,2019-20,1
CA,2020-06-20,28,25,2019-20,1
CA,2020-06-27,22,26,2019-20,1
CA,2020-07-04,26,27,2019-20,1
CA,2020-07-11,22,28,2019-20,1
CA,2020-07-18,18,29,2019-20,1
CA,2020-07-25,20,30,2019-20,1
CO,2019-01-05,11,1,2018-19,1
CO,2019-01-12,13,2,2018-19,1
CO,2019-01-19,11,3,2018-19,1
CO,2019-01-26,11,4,2018-19,1
CO,2019-02-02,11,5,2018-19,1
CO,2019-02-16,15,7,2018-19,1
CO,2019-03-09,10,10,2018-19,1
CO,2019-03-16,13,11,2018-19,1
CO,2019-03-30,11,13,2018-19,1
CO,2019-05-04,11,18,2018-19,1
CO,2019-07-13,11,28,2018-19,1
CO,2020-01-18,10,3,2019-20,1
CO,2020-02-15,11,7,2019-20,1
