state,week_end,count,WEEK,SEASON,one
AR,2019-03-02,20,9,2018-19,1
AR,2019-03-09,22,10,2018-19,1
AR,2019-03-16,29,11,2018-19,1
AR,2019-03-23,24,12,2018-19,1
AR,2019-04-20,12,16,2018-19,1
AR,2019-04-27,17,17,2018-19,1
AR,2019-05-04,11,18,2018-19,1
AR,2019-05-25,12,21,2018-19,1
AR,2019-07-20,10,29,2018-19,1
AR,2019-07-27,12,30,2018-19,1
AR,2020-01-04,18,1,2019-20,1
AR,2020-01-11,21,2,2019-20,1
AR,2020-01-18,21,3,2019-20,1
AR,2020-01-25,17,4,2019-20,1
AR,2020-02-01,20,5,2019-20,1
AR,2020-02-08,21,6,2019-20,1
AR,2020-02-15,20,7,2019-20,1
AR,2020-02-22,20,8,2019-20,1
AR,2020-03-07,24,10,2019-20,1
AR,2020-03-14,13,11,2019-20,1
AR,2020-03-21,23,12,2019-20,1
AR,2020-03-28,19,13,2019-20,1
AR,2020-04-04,16,14,2019-20,1
AR,2020-04-11,19,15,2019-20,1
AR,2020-04-18,10,16,2019-20,1
AR,2020-04-25,15,17,2019-20,1
AR,2020-05-02,10,18,2019-20,1
AR,2020-05-09,10,19,2019-20,1
AR,2020-05-16,15,20,2019-20,1
AR,2020-06-13,11,24,2019-20,1
AR,2020-06-27,13,26,2019-20,1
CA,2019-01-05,152,1,2018-19,1
CA,2019-01-12,189,2,2018-19,1
CA,2019-01-19,192,3,2018-19,1
CA,2019-01-26,131,4,2018-19,1
CA,2019-02-02,156,5,2018-19,1
CA,2019-02-09,132,6,2018-19,1
CA,2019-02-16,133,7,2018-19,1
CA,2019-02-23,180,8,2018-19,1
CA,2019-03-02,177,9,2018-19,1
CA,2019-03-09,146,10,2018-19,1
CA,2019-03-16,150,11,2018-19,1
CA,2019-03-23,170,12,2018-19,1
CA,2019-03-30,167,13,2018-19,1
CA,2019-04-06,140,14,2018-19,1
CA,2019-04-13,116,15,2018-19,1
CA,2019-04-20,109,16,2018-19,1
CA,2019-04-27,104,17,2018-19,1
CA,2019-05-04,105,18,2018-19,1
CA,2019-05-11,103,19,2018-19,1
CA,2019-05-18,104,20,2018-19,1
CA,2019-05-25,85,21,2018-19,1
CA,2019-06-01,88,22,2018-19,1
CA,2019-06-08,98,23,2018-19,1
CA,2019-06-15,98,24,2018-19,1
CA,2019-06-22,71,25,2018-19,1
CA,2019-06-29,103,26,2018-19,1
CA,2019-07-06,69,27,2018-19,1
CA,2019-07-13,93,28,2018-19,1
CA,2019-07-20,79,29,2018-19,1
CA,2019-07-27,97,30,2018-19,1
CA,2020-01-04,187,1,2019-20,1
CA,2020-01-11,166,2,2019-20,1
CA,2020-01-18,216,3,2019-20,1
CA,2020-01-25,188,4,2019-20,1
CA,2020-02-01,172,5,2019-20,1
CA,2020-02-08,188,6,2019-20,1
CA,2020-02-15,187,7,2019-20,1
CA,2020-02-22,189,8,2019-20,1
CA,2020-02-29,176,9,2019-20,1
CA,2020-03-07,198,10,2019-20,1
CA,2020-03-14,168,11,2019-20,1
CA,2020-03-21,198,12,2019-20,1
CA,2020-03-28,180,13,2019-20,1
CA,2020-04-04,166,14,2019-20,1
CA,2020-04-11,127,15,2019-20,1
CA,2020-04-18,126,16,2019-20,1
CA,2020-04-25,121,17,2019-20,1
CA,2020-05-02,90,18,2019-20,1
CA,2020-05-09,84,19,2019-20,1
CA,2020-05-16,80,20,2019-20,1
CA,2020-05-23,77,21,2019-20,1
CA,2020-05-30,99,22,2019-20,1
CA,2020-06-06,84,23,2019-20,1
CA,2020-06-13,82,24,2019-20,1
CA,2020-06-20,79,25,2019-20,1
CA,2020-06-27,88,26,2019-20,1
CA,2020-07-04,78,27,2019-20,1
CA,2020-07-11,105,28,2019-20,1
CA,2020-07-18,86,29,2019-20,1
CA,2020-07-25,70,30,2019-20,1
CO,2019-01-05,17,1,2018-19,1
CO,2019-01-12,17,2,2018-19,1
CO,2019-01-19,11,3,2018-19,1
CO,2019-01-26,12,4,2018-19,1
CO,2019-02-02,15,5,2018-19,1
CO,2019-02-09,18,6,2018-19,1
CO,2019-02-16,21,7,2018-19,1
CO,2019-02-23,23,8,2018-19,1
CO,2019-03-09,22,10,2018-19,1
CO,2019-03-16,19,11,2018-19,1
CO,2019-03-23,17,12,2018-19,1
CO,2019-03-30,14,13,2018-19,1
CO,2019-04-13,18,15,2018-19,1
CO,2019-04-27,13,17,2018-19,1
CO,2019-05-11,14,19,2018-19,1
CO,2020-01-11,16,2,2019-20,1
CO,2020-01-18,16,3,2019-20,1
CO,2020-01-25,27,4,2019-20,1
CO,2020-02-01,11,5,2019-20,1
CO,2020-02-08,17,6,2019-20,1
CO,2020-02-15,14,7,2019-20,1
CO,2020-02-22,10,8,2019-20,1
CO,2020-02-29,19,9,2019-20,1
CO,2020-03-07,16,10,2019-20,1
CO,2020-03-14,15,11,2019-20,1
CO,2020-03-21,22,12,2019-20,1
CO,2020-03-28,21,13,2019-20,1
CO,2020-04-04,15,14,2019-20,1
CO,2020-04-11,14,15,2019-20,1
CO,2020-04-25,12,17,2019-20,1
CO,2020-05-02,10,18,2019-20,1
CT,2019-01-12,17,2,2018-19,1
CT,2019-01-19,17,3,2018-19,1
CT,2019-01-26,23,4,2018-19,1
CT,2019-02-02,15,5,2018-19,1
CT,2019-02-09,16,6,2018-19,1
CT,2019-02-16,15,7,2018-19,1
CT,2019-02-23,22,8,2018-19,1
CT,2019-03-02,13,9,2018-19,1
CT,2019-03-09,13,10,2018-19,1
CT,2019-03-16,27,11,2018-19,1
CT,2019-03-23,12,12,2018-19,1
CT,2019-03-30,13,13,2018-19,1
CT,2019-04-06,17,14,2018-19,1
CT,2019-04-13,16,15,2018-19,1
CT,2019-04-20,13,16,2018-19,1
CT,2019-05-04,16,18,2018-19,1
CT,2019-05-11,11,19,2018-19,1
CT,2019-06-01,11,22,2018-19,1
CT,2019-06-08,23,23,2018-19,1
CT,2019-07-06,10,27,2018-19,1
CT,2019-07-13,10,28,2018-19,1
CT,2020-01-11,19,2,2019-20,1
CT,2020-01-18,12,3,2019-20,1
CT,2020-01-25,14,4,2019-20,1
CT,2020-02-01,22,5,2019-20,1
CT,2020-02-08,21,6,2019-20,1
CT,2020-02-15,18,7,2019-20,1
CT,2020-02-22,21,8,2019-20,1
CT,2020-02-29,27,9,2019-20,1
