state,week_end,count,WEEK,SEASON,one
AR,2019-06-22,26,25,2018-19,1
AR,2019-06-29,21,26,2018-19,1
AR,2019-07-06,15,27,2018-19,1
AR,2019-07-13,22,28,2018-19,1
AR,2019-07-20,26,29,2018-19,1
AR,2019-07-27,20,30,2018-19,1
AR,2020-01-04,25,1,2019-20,1
AR,2020-01-11,26,2,2019-20,1
AR,2020-01-18,24,3,2019-20,1
AR,2020-01-25,19,4,2019-20,1
AR,2020-02-01,19,5,2019-20,1
AR,2020-02-08,16,6,2019-20,1
AR,2020-02-15,26,7,2019-20,1
AR,2020-02-22,27,8,2019-20,1
AR,2020-02-29,33,9,2019-20,1
AR,2020-03-07,19,10,2019-20,1
AR,2020-03-14,24,11,2019-20,1
AR,2020-03-21,18,12,2019-20,1
AR,2020-03-28,20,13,2019-20,1
AR,2020-04-04,26,14,2019-20,1
AR,2020-04-11,21,15,2019-20,1
AR,2020-04-18,11,16,2019-20,1
AR,2020-04-25,16,17,2019-20,1
AR,2020-05-02,23,18,2019-20,1
AR,2020-05-09,31,19,2019-20,1
AR,2020-05-16,21,20,2019-20,1
AR,2020-05-23,23,21,2019-20,1
AR,2020-05-30,31,22,2019-20,1
AR,2020-06-06,24,23,2019-20,1
AR,2020-06-13,23,24,2019-20,1
AR,2020-06-20,29,25,2019-20,1
AR,2020-06-27,20,26,2019-20,1
AR,2020-07-04,24,27,2019-20,1
AR,2020-07-11,35,28,2019-20,1
AR,2020-07-18,20,29,2019-20,1
AR,2020-07-25,16,30,2019-20,1
CA,2019-01-05,211,1,2018-19,1
CA,2019-01-12,224,2,2018-19,1
CA,2019-01-19,223,3,2018-19,1
CA,2019-01-26,215,4,2018-19,1
CA,2019-02-02,207,5,2018-19,1
CA,2019-02-09,200,6,2018-19,1
CA,2019-02-16,248,7,2018-19,1
CA,2019-02-23,201,8,2018-19,1
CA,2019-03-02,243,9,2018-19,1
CA,2019-03-09,201,10,2018-19,1
CA,2019-03-16,229,11,2018-19,1
CA,2019-03-23,199,12,2018-19,1
CA,2019-03-30,198,13,2018-19,1
CA,2019-04-06,212,14,2018-19,1
CA,2019-04-13,174,15,2018-19,1
CA,2019-04-20,195,16,2018-19,1
CA,2019-04-27,179,17,2018-19,1
CA,2019-05-04,175,18,2018-19,1
CA,2019-05-11,198,19,2018-19,1
CA,2019-05-18,188,20,2018-19,1
CA,2019-05-25,214,21,2018-19,1
CA,2019-06-01,165,22,2018-19,1
CA,2019-06-08,174,23,2018-19,1
CA,2019-06-15,200,24,2018-19,1
CA,2019-06-22,166,25,2018-19,1
CA,2019-06-29,162,26,2018-19,1
CA,2019-07-06,163,27,2018-19,1
CA,2019-07-13,147,28,2018-19,1
CA,2019-07-20,177,29,2018-19,1
CA,2019-07-27,182,30,2018-19,1
CA,2020-01-04,238,1,2019-20,1
CA,2020-01-11,241,2,2019-20,1
CA,2020-01-18,207,3,2019-20,1
