"","state","week_end_date","week_start_date","baseline_all_cause","baseline_all_cause_lower","baseline_all_cause_upper","all_cause_deaths","excess_all_cause_deaths","covid.death.hybrid","year","week","day","baseline_pi","baseline_pi_lower","baseline_pi_upper","pneumonia_influenza_covid","excess_pneumonia_influenza_covid","pic.denom","date","testN","covid.track.death","pop2019","test.week.per.capita","week_end"
"5481","MN",2017-07-15,2017-07-09,785,730,842,750,-35,0,2017,28,1,45,32,59,40,-5,750.5,NA,NA,NA,NA,NA,NA
"5482","MN",2017-07-22,2017-07-16,773,718,829,776,3,0,2017,29,1,45,32,59,58,13,776.5,NA,NA,NA,NA,NA,NA
"5483","MN",2017-07-29,2017-07-23,775,720,833,787,12,0,2017,30,1,45,32,60,48,3,787.5,NA,NA,NA,NA,NA,NA
"5484","MN",2017-08-05,2017-07-30,793,737,850,769,-24,0,2017,31,1,47,33,61,47,0,769.5,NA,NA,NA,NA,NA,NA
"5485","MN",2017-08-12,2017-08-06,804,748,862,819,15,0,2017,32,1,51,37,66,56,5,819.5,NA,NA,NA,NA,NA,NA
"5486","MN",2017-08-19,2017-08-13,803,747,862,761,-42,0,2017,33,1,46,33,60,38,-8,761.5,NA,NA,NA,NA,NA,NA
"5487","MN",2017-08-26,2017-08-20,799,744,856,776,-23,0,2017,34,1,46,33,60,48,2,776.5,NA,NA,NA,NA,NA,NA
"5488","MN",2017-09-02,2017-08-27,816,761,875,829,13,0,2017,35,1,51,37,66,42,-9,829.5,NA,NA,NA,NA,NA,NA
"5489","MN",2017-09-09,2017-09-03,823,768,882,808,-15,0,2017,36,1,50,36,65,53,3,808.5,NA,NA,NA,NA,NA,NA
"5490","MN",2017-09-16,2017-09-10,825,768,884,836,11,0,2017,37,1,51,37,66,54,3,836.5,NA,NA,NA,NA,NA,NA
"5491","MN",2017-09-23,2017-09-17,848,790,908,817,-31,0,2017,38,1,53,39,68,49,-4,817.5,NA,NA,NA,NA,NA,NA
"5492","MN",2017-09-30,2017-09-24,832,775,889,840,8,0,2017,39,1,51,38,67,54,3,840.5,NA,NA,NA,NA,NA,NA
"5493","MN",2017-10-07,2017-10-01,843,785,902,833,-10,0,2017,40,1,53,39,68,49,-4,833.5,NA,NA,NA,NA,NA,NA
"5494","MN",2017-10-14,2017-10-08,838,781,899,816,-22,0,2017,41,1,50,37,65,46,-4,816.5,NA,NA,NA,NA,NA,NA
"5495","MN",2017-10-21,2017-10-15,840,782,900,872,32,0,2017,42,1,54,40,69,51,-3,872.5,NA,NA,NA,NA,NA,NA
"5496","MN",2017-10-28,2017-10-22,848,791,906,908,60,0,2017,43,1,57,43,73,63,6,908.5,NA,NA,NA,NA,NA,NA
"5497","MN",2017-11-04,2017-10-29,850,794,910,879,29,0,2017,44,1,56,42,72,61,5,879.5,NA,NA,NA,NA,NA,NA
"5498","MN",2017-11-11,2017-11-05,862,804,920,896,34,0,2017,45,1,59,45,75,69,10,896.5,NA,NA,NA,NA,NA,NA
"5499","MN",2017-11-18,2017-11-12,859,801.975,920,854,-5,0,2017,46,1,56,41,71,56,0,854.5,NA,NA,NA,NA,NA,NA
"5500","MN",2017-11-25,2017-11-19,868,809,927,880,12,0,2017,47,1,59,44,75,42,-17,880.5,NA,NA,NA,NA,NA,NA
"5501","MN",2017-12-02,2017-11-26,888,829,950,862,-26,0,2017,48,1,61,46,78,54,-7,862.5,NA,NA,NA,NA,NA,NA
"5502","MN",2017-12-09,2017-12-03,900,839,961.025,842,-58,0,2017,49,1,62,47,79,58,-4,842.5,NA,NA,NA,NA,NA,NA
"5503","MN",2017-12-16,2017-12-10,907,847,968,883,-24,0,2017,50,1,66,51,83,63,-3,883.5,NA,NA,NA,NA,NA,NA
"5504","MN",2017-12-23,2017-12-17,919,857,982,969,50,0,2017,51,1,75,58,94,67,-8,969.5,NA,NA,NA,NA,NA,NA
"5505","MN",2017-12-30,2017-12-24,929,868,992,975,46,0,2017,52,1,79,61,97,78,-1,975.5,NA,NA,NA,NA,NA,NA
"5506","MN",2018-01-06,2017-12-31,934,872,996,1004,70,0,2018,1,1,83,65,102,105,22,1004.5,NA,NA,NA,NA,NA,NA
"5507","MN",2018-01-13,2018-01-07,935,873,995,1037,102,0,2018,2,1,88,69,107,119,31,1037.5,NA,NA,NA,NA,NA,NA
"5508","MN",2018-01-20,2018-01-14,936,875,999,1012,76,0,2018,3,1,88,70,107,118,30,1012.5,NA,NA,NA,NA,NA,NA
"5509","MN",2018-01-27,2018-01-21,933,873,995,920,-13,0,2018,4,1,81,64,100,109,28,920.5,NA,NA,NA,NA,NA,NA
"5510","MN",2018-02-03,2018-01-28,928,868,991,929,1,0,2018,5,1,82,64,102,86,4,929.5,NA,NA,NA,NA,NA,NA
"5511","MN",2018-02-10,2018-02-04,920,859,981,894,-26,0,2018,6,1,80,62.975,99,87,7,894.5,NA,NA,NA,NA,NA,NA
"5512","MN",2018-02-17,2018-02-11,911,850,972,917,6,0,2018,7,1,82,64,100,85,3,917.5,NA,NA,NA,NA,NA,NA
"5513","MN",2018-02-24,2018-02-18,901,842,963,954,53,0,2018,8,1,84,66,103,68,-16,954.5,NA,NA,NA,NA,NA,NA
"5514","MN",2018-03-03,2018-02-25,892,832,953.025,893,1,0,2018,9,1,78,61,97,84,6,893.5,NA,NA,NA,NA,NA,NA
"5515","MN",2018-03-10,2018-03-04,879,822,941,847,-32,0,2018,10,1,72,55,90,55,-17,847.5,NA,NA,NA,NA,NA,NA
"5516","MN",2018-03-17,2018-03-11,871,812,932,818,-53,0,2018,11,1,68,52,85,70,2,818.5,NA,NA,NA,NA,NA,NA
"5517","MN",2018-03-24,2018-03-18,865,806,926,852,-13,0,2018,12,1,69,53,87,56,-13,852.5,NA,NA,NA,NA,NA,NA
"5518","MN",2018-03-31,2018-03-25,860,802,920,834,-26,0,2018,13,1,66,50,83,50,-16,834.5,NA,NA,NA,NA,NA,NA
"5519","MN",2018-04-07,2018-04-01,856,798,916,843,-13,0,2018,14,1,65,49,82,77,12,843.5,NA,NA,NA,NA,NA,NA
"5520","MN",2018-04-14,2018-04-08,851,793,910,895,44,0,2018,15,1,67,51,85,72,5,895.5,NA,NA,NA,NA,NA,NA
"5521","MN",2018-04-21,2018-04-15,847,789,907,843,-4,0,2018,16,1,61,46,78,47,-14,843.5,NA,NA,NA,NA,NA,NA
"5522","MN",2018-04-28,2018-04-22,843,786,902,819,-24,0,2018,17,1,58,43,74,57,-1,819.5,NA,NA,NA,NA,NA,NA
"5523","MN",2018-05-05,2018-04-29,841,783,899,859,18,0,2018,18,1,59,44,76,50,-9,859.5,NA,NA,NA,NA,NA,NA
"5524","MN",2018-05-12,2018-05-06,834,777,892,834,0,0,2018,19,1,56,42,72,41,-15,834.5,NA,NA,NA,NA,NA,NA
"5525","MN",2018-05-19,2018-05-13,824,768,883,785,-39,0,2018,20,1,51,37,66,58,7,785.5,NA,NA,NA,NA,NA,NA
"5526","MN",2018-05-26,2018-05-20,819,760.975,876.025,823,4,0,2018,21,1,53,39,68,39,-14,823.5,NA,NA,NA,NA,NA,NA
"5527","MN",2018-06-02,2018-05-27,817,760,875,734,-83,0,2018,22,1,47,34,61,44,-3,734.5,NA,NA,NA,NA,NA,NA
"5528","MN",2018-06-09,2018-06-03,810,753,867,778,-32,0,2018,23,1,49,36,63.0249999999996,40,-9,778.5,NA,NA,NA,NA,NA,NA
"5529","MN",2018-06-16,2018-06-10,798,741,855,810,12,0,2018,24,1,49,36,64,58,9,810.5,NA,NA,NA,NA,NA,NA
"5530","MN",2018-06-23,2018-06-17,785,729,842,757,-28,0,2018,25,1,45,32,59,41,-4,757.5,NA,NA,NA,NA,NA,NA
"5531","MN",2018-06-30,2018-06-24,798,742.975,856,798,0,0,2018,26,1,50,36,65,43,-7,798.5,NA,NA,NA,NA,NA,NA
"5532","MN",2018-07-07,2018-07-01,790,734,845,806,16,0,2018,27,1,43,30,56,40,-3,806.5,NA,NA,NA,NA,NA,NA
"5533","MN",2018-07-14,2018-07-08,788,732,843,827,39,0,2018,28,1,43,31,57,51,8,827.5,NA,NA,NA,NA,NA,NA
"5534","MN",2018-07-21,2018-07-15,787,732,844,768,-19,0,2018,29,1,41,28,54,39,-2,768.5,NA,NA,NA,NA,NA,NA
"5535","MN",2018-07-28,2018-07-22,789,733,847,843,54,0,2018,30,1,44,32,58,51,7,843.5,NA,NA,NA,NA,NA,NA
"5536","MN",2018-08-04,2018-07-29,792,737,850,854,62,0,2018,31,1,45,33,59,49,4,854.5,NA,NA,NA,NA,NA,NA
"5537","MN",2018-08-11,2018-08-05,799,743,857,865,66,0,2018,32,1,46,33,60,46,0,865.5,NA,NA,NA,NA,NA,NA
"5538","MN",2018-08-18,2018-08-12,805,749,862,763,-42,0,2018,33,1,41,28,54,44,3,763.5,NA,NA,NA,NA,NA,NA
"5539","MN",2018-08-25,2018-08-19,813,757,870,836,23,0,2018,34,1,45,32,59,48,3,836.5,NA,NA,NA,NA,NA,NA
"5540","MN",2018-09-01,2018-08-26,832,775,891,815,-17,0,2018,35,1,45,33,60,34,-11,815.5,NA,NA,NA,NA,NA,NA
"5541","MN",2018-09-08,2018-09-02,838,779,897,802,-36,0,2018,36,1,45,32,59,59,14,802.5,NA,NA,NA,NA,NA,NA
"5542","MN",2018-09-15,2018-09-09,862,803.975,922,864,2,0,2018,37,1,51,37,67,39,-12,864.5,NA,NA,NA,NA,NA,NA
"5543","MN",2018-09-22,2018-09-16,859,800,919,796,-63,0,2018,38,1,46,33,61,45,-1,796.5,NA,NA,NA,NA,NA,NA
"5544","MN",2018-09-29,2018-09-23,852,794,912,837,-15,0,2018,39,1,47,34,62,44,-3,837.5,NA,NA,NA,NA,NA,NA
"5545","MN",2018-10-06,2018-09-30,855,796.975,915,871,16,0,2018,40,1,49,36,64,55,6,871.5,NA,NA,NA,NA,NA,NA
"5546","MN",2018-10-13,2018-10-07,854,796.975,914,875,21,0,2018,41,1,49,36,64,55,6,875.5,NA,NA,NA,NA,NA,NA
"5547","MN",2018-10-20,2018-10-14,856,798,916,884,28,0,2018,42,1,50,36,65,63,13,884.5,NA,NA,NA,NA,NA,NA
"5548","MN",2018-10-27,2018-10-21,866,807,925,882,16,0,2018,43,1,51,38,67,51,0,882.5,NA,NA,NA,NA,NA,NA
"5549","MN",2018-11-03,2018-10-28,860,801,920,870,10,0,2018,44,1,50,36,64,43,-7,870.5,NA,NA,NA,NA,NA,NA
"5550","MN",2018-11-10,2018-11-04,863,804,921,946,83,0,2018,45,1,55,40,70,54,-1,946.5,NA,NA,NA,NA,NA,NA
"5551","MN",2018-11-17,2018-11-11,873.5,814.975,934,923,49.5,0,2018,46,1,55,41,70,51,-4,923.5,NA,NA,NA,NA,NA,NA
"5552","MN",2018-11-24,2018-11-18,873,814,934,854,-19,0,2018,47,1,50,37,65,56,6,854.5,NA,NA,NA,NA,NA,NA
"5553","MN",2018-12-01,2018-11-25,876,818,935,867,-9,0,2018,48,1,52,38,67,57,5,867.5,NA,NA,NA,NA,NA,NA
"5554","MN",2018-12-08,2018-12-02,883,824,944,893,10,0,2018,49,1,54,40,69,66,12,893.5,NA,NA,NA,NA,NA,NA
"5555","MN",2018-12-15,2018-12-09,890,830,950,874,-16,0,2018,50,1,54,40,69,51,-3,874.5,NA,NA,NA,NA,NA,NA
"5556","MN",2018-12-22,2018-12-16,897,838,959,876,-21,0,2018,51,1,55,41,71,62,7,876.5,NA,NA,NA,NA,NA,NA
"5557","MN",2018-12-29,2018-12-23,919,858,980,851,-68,0,2018,52,1,58,43,73,54,-4,851.5,NA,NA,NA,NA,NA,NA
"5558","MN",2019-01-05,2018-12-30,924,864,986,921,-3,0,2019,1,1,64,49,81,76,12,921.5,NA,NA,NA,NA,NA,NA
"5559","MN",2019-01-12,2019-01-06,936,875,998,945,9,0,2019,2,1,69,53,87,65,-4,945.5,NA,NA,NA,NA,NA,NA
"5560","MN",2019-01-19,2019-01-13,937,878,998,954,17,0,2019,3,1,71,55,89,76,5,954.5,NA,NA,NA,NA,NA,NA
"5561","MN",2019-01-26,2019-01-20,932,872,994,898,-34,0,2019,4,1,68,52,85,66,-2,898.5,NA,NA,NA,NA,NA,NA
"5562","MN",2019-02-02,2019-01-27,935,875,997,937,2,0,2019,5,1,73,57,92,67,-6,937.5,NA,NA,NA,NA,NA,NA
"5563","MN",2019-02-09,2019-02-03,928,866,989,983,55,0,2019,6,1,78,61,96,64,-14,983.5,NA,NA,NA,NA,NA,NA
"5564","MN",2019-02-16,2019-02-10,924,865,986,892,-32,0,2019,7,1,71,55,89,66,-5,892.5,NA,NA,NA,NA,NA,NA
"5565","MN",2019-02-23,2019-02-17,917,856,980,873,-44,0,2019,8,1,70,53,87,63,-7,873.5,NA,NA,NA,NA,NA,NA
"5566","MN",2019-03-02,2019-02-24,912,852,973.025,805,-107,0,2019,9,1,64,49,81,60,-4,805.5,NA,NA,NA,NA,NA,NA
"5567","MN",2019-03-09,2019-03-03,899,841,960,912,13,0,2019,10,1,71,55,89,60,-11,912.5,NA,NA,NA,NA,NA,NA
"5568","MN",2019-03-16,2019-03-10,889,829.975,949,856,-33,0,2019,11,1,65,49,82,56,-9,856.5,NA,NA,NA,NA,NA,NA
"5569","MN",2019-03-23,2019-03-17,887,829,947,826,-61,0,2019,12,1,62,47,79,49,-13,826.5,NA,NA,NA,NA,NA,NA
"5570","MN",2019-03-30,2019-03-24,877,820,936.025,871,-6,0,2019,13,1,63,48,80,56,-7,871.5,NA,NA,NA,NA,NA,NA
"5571","MN",2019-04-06,2019-03-31,873,815,934,851,-22,0,2019,14,1,60,46,77,54,-6,851.5,NA,NA,NA,NA,NA,NA
"5572","MN",2019-04-13,2019-04-07,869,810,929,854,-15,0,2019,15,1,59,44,75,61,2,854.5,NA,NA,NA,NA,NA,NA
"5573","MN",2019-04-20,2019-04-14,864,806,924.025,874,10,0,2019,16,1,58,44,75,64,6,874.5,NA,NA,NA,NA,NA,NA
"5574","MN",2019-04-27,2019-04-21,859,801,918,820,-39,0,2019,17,1,53,39,68,52,-1,820.5,NA,NA,NA,NA,NA,NA
"5575","MN",2019-05-04,2019-04-28,854,795,913,860,6,0,2019,18,1,54,40,70,48,-6,860.5,NA,NA,NA,NA,NA,NA
"5576","MN",2019-05-11,2019-05-05,848,790,907,883,35,0,2019,19,1,54,40,70,54,0,883.5,NA,NA,NA,NA,NA,NA
"5577","MN",2019-05-18,2019-05-12,843,786,903,911,68,0,2019,20,1,55,40,70,56,1,911.5,NA,NA,NA,NA,NA,NA
"5578","MN",2019-05-25,2019-05-19,841,782,900,815,-26,0,2019,21,1,48,35,63,62,14,815.5,NA,NA,NA,NA,NA,NA
"5579","MN",2019-06-01,2019-05-26,833.5,776,892,874,40.5,0,2019,22,1,51,37,66,63,12,874.5,NA,NA,NA,NA,NA,NA
"5580","MN",2019-06-08,2019-06-02,818,760,875,846,28,0,2019,23,1,47,34,62,47,0,846.5,NA,NA,NA,NA,NA,NA
"5581","MN",2019-06-15,2019-06-09,810,755,870,803,-7,0,2019,24,1,44,31,58,45,1,803.5,NA,NA,NA,NA,NA,NA
"5582","MN",2019-06-22,2019-06-16,812,755.975,870,790,-22,0,2019,25,1,44,32,58,53,9,790.5,NA,NA,NA,NA,NA,NA
"5583","MN",2019-06-29,2019-06-23,796,740,853,793,-3,0,2019,26,1,42,30,56,53,11,793.5,NA,NA,NA,NA,NA,NA
"5584","MN",2019-07-06,2019-06-30,806,750,865,826,20,0,2019,27,1,46,33,60,40,-6,826.5,NA,NA,NA,NA,NA,NA
"5585","MN",2019-07-13,2019-07-07,822,764,881,846,24,0,2019,28,1,46,32,60,54,8,846.5,NA,NA,NA,NA,NA,NA
"5586","MN",2019-07-20,2019-07-14,805,748,862,785,-20,0,2019,29,1,40,28,54,35,-5,785.5,NA,NA,NA,NA,NA,NA
"5587","MN",2019-07-27,2019-07-21,807,750,864,818,11,0,2019,30,1,42,29,55,51,9,818.5,NA,NA,NA,NA,NA,NA
"5588","MN",2019-08-03,2019-07-28,810,754.975,867,846,36,0,2019,31,1,43,31,57.0249999999996,45,2,846.5,NA,NA,NA,NA,NA,NA
"5589","MN",2019-08-10,2019-08-04,830.5,774,890,886,55.5,0,2019,32,1,48,35,62,51,3,886.5,NA,NA,NA,NA,NA,NA
"5590","MN",2019-08-17,2019-08-11,822,766,881,847,25,0,2019,33,1,44,31,57.0249999999996,42,-2,847.5,NA,NA,NA,NA,NA,NA
"5591","MN",2019-08-24,2019-08-18,830,772,888,825,-5,0,2019,34,1,43,30,57,40,-3,825.5,NA,NA,NA,NA,NA,NA
"5592","MN",2019-08-31,2019-08-25,853,793,912,823,-30,0,2019,35,1,45,33,59,57,12,823.5,NA,NA,NA,NA,NA,NA
"5593","MN",2019-09-07,2019-09-01,865,806,926,846,-19,0,2019,36,1,47,34,62,49,2,846.5,NA,NA,NA,NA,NA,NA
"5594","MN",2019-09-14,2019-09-08,853,795,913,762,-91,0,2019,37,1,41,29,54,31,-10,762.5,NA,NA,NA,NA,NA,NA
"5595","MN",2019-09-21,2019-09-15,864,805,924,906,42,0,2019,38,1,49,36,64,55,6,906.5,NA,NA,NA,NA,NA,NA
"5596","MN",2019-09-28,2019-09-22,870,810,930,883,13,0,2019,39,1,48,35,63,44,-4,883.5,NA,NA,NA,NA,NA,NA
"5597","MN",2019-10-05,2019-09-29,870,810,930,879,9,0,2019,40,1,48,34,62,47,-1,879.5,NA,NA,NA,NA,NA,NA
"5598","MN",2019-10-12,2019-10-06,872,814,932,916,44,0,2019,41,1,50,37,65,44,-6,916.5,NA,NA,NA,NA,NA,NA
"5599","MN",2019-10-19,2019-10-13,875,816,935,892,17,0,2019,42,1,49,36,64,42,-7,892.5,NA,NA,NA,NA,NA,NA
"5600","MN",2019-10-26,2019-10-20,880,821,940,839,-41,0,2019,43,1,47,34,61,61,14,839.5,NA,NA,NA,NA,NA,NA
"5601","MN",2019-11-02,2019-10-27,880,820,941,873,-7,0,2019,44,1,48.5,35,63,47,-1.5,873.5,NA,NA,NA,NA,NA,NA
"5602","MN",2019-11-09,2019-11-03,886,827,948,860,-26,0,2019,45,1,49,35,63,62,13,860.5,NA,NA,NA,NA,NA,NA
"5603","MN",2019-11-16,2019-11-10,885,826,945,938,53,0,2019,46,1,53,39,68,53,0,938.5,NA,NA,NA,NA,NA,NA
"5604","MN",2019-11-23,2019-11-17,900,840,962,890,-10,0,2019,47,1,52,39,67,53,1,890.5,NA,NA,NA,NA,NA,NA
"5605","MN",2019-11-30,2019-11-24,909,851,970,870,-39,0,2019,48,1,52,38.975,67,49,-3,870.5,NA,NA,NA,NA,NA,NA
"5606","MN",2019-12-07,2019-12-01,929,867,992,923,-6,0,2019,49,1,59,44,75,54,-5,923.5,NA,NA,NA,NA,NA,NA
"5607","MN",2019-12-14,2019-12-08,936,875.975,1000,892,-44,0,2019,50,1,58,43,74,70,12,892.5,NA,NA,NA,NA,NA,NA
"5608","MN",2019-12-21,2019-12-15,948,886,1010,932,-16,0,2019,51,1,62,47,79,55,-7,932.5,NA,NA,NA,NA,NA,NA
"5609","MN",2019-12-28,2019-12-22,959,899,1023,1006,47,0,2019,52,1,70,54,88,49,-21,1006.5,NA,NA,NA,NA,NA,NA
"5610","MN",2020-01-04,2019-12-29,968,906,1031,1009,41,0,2020,1,1,73,56,91,70,-3,1009.5,NA,NA,NA,NA,NA,NA
"5611","MN",2020-01-11,2020-01-05,970,908.975,1033,950,-20,0,2020,2,1,70,54,87,68,-2,950.5,NA,NA,NA,NA,NA,NA
"5612","MN",2020-01-18,2020-01-12,964,902,1026,944,-20,0,2020,3,1,70,54,87,70,0,944.5,NA,NA,NA,NA,NA,NA
"5613","MN",2020-01-25,2020-01-19,966,903,1028,955,-11,0,2020,4,1,73,56,90,78,5,955.5,NA,NA,NA,NA,NA,NA
"5614","MN",2020-02-01,2020-01-26,962,900,1024,941,-21,0,2020,5,1,72,56,91,82,10,941.5,NA,NA,NA,NA,NA,NA
"5615","MN",2020-02-08,2020-02-02,956,895,1017,918,-38,0,2020,6,1,72,55,89,69,-3,918.5,NA,NA,NA,NA,NA,NA
"5616","MN",2020-02-15,2020-02-09,948,886,1010,938,-10,0,2020,7,1,73,57,91,58,-15,938.5,NA,NA,NA,NA,NA,NA
"5617","MN",2020-02-22,2020-02-16,941,880,1003.025,912,-29,0,2020,8,1,71,55,90,76,5,912.5,NA,NA,NA,NA,NA,NA
"5618","MN",2020-02-29,2020-02-23,930,869,994,931,1,0,2020,9,1,72,55,90,84,12,931.5,NA,NA,NA,NA,NA,NA
"5619","MN",2020-03-07,2020-03-01,921,860,983,942,21,0,2020,10,1,72,55,90,86,14,942.5,2020-03-01,13,0,5639632,0.00230511494367008,2020-03-07
"5620","MN",2020-03-14,2020-03-08,911,850,973,879,-32,0,2020,11,1,66,50,83,66,0,879.5,2020-03-08,887,0,5639632,0.157279765771951,2020-03-14
"5621","MN",2020-03-21,2020-03-15,902,843,965,891,-11,15,2020,12,1,65,49,82,82,17,891.5,2020-03-15,3342,1,5639632,0.59259185705734,2020-03-21
"5622","MN",2020-03-28,2020-03-22,897,837,958,902,5,11,2020,13,1,64,49,82,74,10,902.5,2020-03-22,13803,4,5639632,2.44750012057524,2020-03-28
"5623","MN",2020-04-04,2020-03-29,892,833,956,917,25,22,2020,14,1,63,48,80,81,18,917.5,2020-03-29,9763,19,5639632,1.73114132269623,2020-04-04
"5624","MN",2020-04-11,2020-04-05,887,827,949,933,46,43,2020,15,1,63,47,79,118,55,933.5,2020-04-05,10859,40,5639632,1.92548024410103,2020-04-11
"5625","MN",2020-04-18,2020-04-12,882,822,943.025,941,59,76,2020,16,1,61,46,78,143,82,941.5,2020-04-12,9266,57,5639632,1.64301500523438,2020-04-18
"5626","MN",2020-04-25,2020-04-19,873,815,936,998,125,135,2020,17,1,63,47,80,188,125,998.5,2020-04-19,14139,123,5639632,2.50707847604241,2020-04-25
"5627","MN",2020-05-02,2020-04-26,865,805,926,1027,162,143,2020,18,1,63,48,80,199,136,1027.5,2020-04-26,27571,151,5639632,4.88879416245599,2020-05-02
"5628","MN",2020-05-09,2020-05-03,856,797,916,1028,172,161,2020,19,1,61,46,78,202,141,1028.5,2020-05-03,29681,163,5639632,5.26293204946706,2020-05-09
"5629","MN",2020-05-16,2020-05-10,842,784,901.025,979,137,137,2020,20,1,57,42,73,179,122,979.5,2020-05-10,45743,151,5639632,8.11099022063851,2020-05-16
"5630","MN",2020-05-23,2020-05-17,826,769,886,957,131,161,2020,21,1,54,40,70,198,144,957.5,2020-05-17,52602,152,5639632,9.32720432822567,2020-05-23
"5631","MN",2020-05-30,2020-05-24,801,745,861,947,146,149,2020,22,1,53,39,68,200,147,947.5,2020-05-24,58867,175,5639632,10.4380924145405,2020-05-30
"5632","MN",2020-06-06,2020-05-31,766,710,823,942,176,139,2020,23,1,51,37,66,183,132,942.5,2020-05-31,67024,145,5639632,11.8844633834264,2020-06-06
"5633","MN",2020-06-13,2020-06-07,705,652,759,782,77,68,2020,24,1,42,30,55,103,61,782.5,2020-06-07,74113,133,5639632,13.1414602938631,2020-06-13
"5634","MN",2020-06-20,2020-06-14,821,765,878,527,-294,11,2020,25,1,28,18,39,42,14,527.5,2020-06-14,74333,90,5639632,13.1804699313714,2020-06-20
"5635","MN",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-21,50653,37,5639632,8.98161440320929,2020-06-27
"5636","MO",2015-10-24,2015-10-18,1137,1068,1205,1198,61,0,2015,42,1,68,52,85,73,5,1198.5,NA,NA,NA,NA,NA,NA
"5637","MO",2015-10-31,2015-10-25,1127,1061,1194,1168,41,0,2015,43,1,63,48,79,84,21,1168.5,NA,NA,NA,NA,NA,NA
"5638","MO",2015-11-07,2015-11-01,1137,1069,1205,1123,-14,0,2015,44,1,62,47,78,75,13,1123.5,NA,NA,NA,NA,NA,NA
"5639","MO",2015-11-14,2015-11-08,1141,1075,1211,1154,13,0,2015,45,1,63,48,80,70,7,1154.5,NA,NA,NA,NA,NA,NA
"5640","MO",2015-11-21,2015-11-15,1150,1084,1221,1191,41,0,2015,46,1,66,50,83,62,-4,1191.5,NA,NA,NA,NA,NA,NA
"5641","MO",2015-11-28,2015-11-22,1163,1095,1232,1213,50,0,2015,47,1,68,53,86,58,-10,1213.5,NA,NA,NA,NA,NA,NA
"5642","MO",2015-12-05,2015-11-29,1176,1108,1245,1156,-20,0,2015,48,1,67,51,84,66,-1,1156.5,NA,NA,NA,NA,NA,NA
"5643","MO",2015-12-12,2015-12-06,1191,1122,1260,1241,50,0,2015,49,1,75,58,93,72,-3,1241.5,NA,NA,NA,NA,NA,NA
"5644","MO",2015-12-19,2015-12-13,1207,1138,1277.025,1149,-58,0,2015,50,1,72,56,90,67,-5,1149.5,NA,NA,NA,NA,NA,NA
"5645","MO",2015-12-26,2015-12-20,1224,1155,1293.025,1149,-75,0,2015,51,1,75,59,94,68,-7,1149.5,NA,NA,NA,NA,NA,NA
"5646","MO",2016-01-02,2015-12-27,1240,1170,1311,1226,-14,0,2015,52,1,85,66,104,86,1,1226.5,NA,NA,NA,NA,NA,NA
"5647","MO",2016-01-09,2016-01-03,1254,1184.975,1326,1255,1,0,2016,1,1,91,73,111,105,14,1255.5,NA,NA,NA,NA,NA,NA
"5648","MO",2016-01-16,2016-01-10,1269,1197,1339,1218,-51,0,2016,2,1,92,74,113,97,5,1218.5,NA,NA,NA,NA,NA,NA
"5649","MO",2016-01-23,2016-01-17,1278,1207,1349,1213,-65,0,2016,3,1,96,77,117,80,-16,1213.5,NA,NA,NA,NA,NA,NA
"5650","MO",2016-01-30,2016-01-24,1283,1213,1357,1281,-2,0,2016,4,1,105,85,126,87,-18,1281.5,NA,NA,NA,NA,NA,NA
"5651","MO",2016-02-06,2016-01-31,1286,1214,1357,1186,-100,0,2016,5,1,99,80,120,93,-6,1186.5,NA,NA,NA,NA,NA,NA
"5652","MO",2016-02-13,2016-02-07,1283,1212,1355,1181,-102,0,2016,6,1,100,81,121,87,-13,1181.5,NA,NA,NA,NA,NA,NA
"5653","MO",2016-02-20,2016-02-14,1276,1205,1348,1230,-46,0,2016,7,1,104,84,126,81,-23,1230.5,NA,NA,NA,NA,NA,NA
"5654","MO",2016-02-27,2016-02-21,1265,1193,1338,1236,-29,0,2016,8,1,103,83,124,82,-21,1236.5,NA,NA,NA,NA,NA,NA
"5655","MO",2016-03-05,2016-02-28,1253,1183,1326,1201,-52,0,2016,9,1,98,79,119,98,0,1201.5,NA,NA,NA,NA,NA,NA
"5656","MO",2016-03-12,2016-03-06,1237,1167,1309,1240,3,0,2016,10,1,97,79,118,105,8,1240.5,NA,NA,NA,NA,NA,NA
"5657","MO",2016-03-19,2016-03-13,1222,1151,1292,1207,-15,0,2016,11,1,91,73,111,91,0,1207.5,NA,NA,NA,NA,NA,NA
"5658","MO",2016-03-26,2016-03-20,1206,1137,1275,1225,19,0,2016,12,1,88,69,107.025,87,-1,1225.5,NA,NA,NA,NA,NA,NA
"5659","MO",2016-04-02,2016-03-27,1191,1123,1260,1162,-29,0,2016,13,1,80,62,98,85,5,1162.5,NA,NA,NA,NA,NA,NA
"5660","MO",2016-04-09,2016-04-03,1177,1108,1246,1241,64,0,2016,14,1,81,63,100,89,8,1241.5,NA,NA,NA,NA,NA,NA
"5661","MO",2016-04-16,2016-04-10,1165,1099,1233.025,1242,77,0,2016,15,1,78,60,96,84,6,1242.5,NA,NA,NA,NA,NA,NA
"5662","MO",2016-04-23,2016-04-17,1158,1090,1227,1263,105,0,2016,16,1,77,60,94,92,15,1263.5,NA,NA,NA,NA,NA,NA
