"","state","week_end_date","week_start_date","baseline_all_cause","baseline_all_cause_lower","baseline_all_cause_upper","all_cause_deaths","excess_all_cause_deaths","covid.death.hybrid","year","week","day","baseline_pi","baseline_pi_lower","baseline_pi_upper","pneumonia_influenza_covid","excess_pneumonia_influenza_covid","pic.denom","date","testN","covid.track.death","pop2019","test.week.per.capita","week_end"
"2609","HI",2018-04-07,2018-04-01,229,198,259,222,-7,0,2018,14,1,26,16,37,24,-2,222.5,NA,NA,NA,NA,NA,NA
"2610","HI",2018-04-14,2018-04-08,227,197,258,238,11,0,2018,15,1,27,18,39,24,-3,238.5,NA,NA,NA,NA,NA,NA
"2611","HI",2018-04-21,2018-04-15,226,197,256,203,-23,0,2018,16,1,23,14,33,23,0,203.5,NA,NA,NA,NA,NA,NA
"2612","HI",2018-04-28,2018-04-22,224,194,255,210,-14,0,2018,17,1,24,15,34,17,-7,210.5,NA,NA,NA,NA,NA,NA
"2613","HI",2018-05-05,2018-04-29,223,193,253,222,-1,0,2018,18,1,25,16,35,24,-1,222.5,NA,NA,NA,NA,NA,NA
"2614","HI",2018-05-12,2018-05-06,221,193,252,221,0,0,2018,19,1,24,15,35,20,-4,221.5,NA,NA,NA,NA,NA,NA
"2615","HI",2018-05-19,2018-05-13,220,191,251,205,-15,0,2018,20,1,22,13,32,23,1,205.5,NA,NA,NA,NA,NA,NA
"2616","HI",2018-05-26,2018-05-20,219,190,250,207,-12,0,2018,21,1,22,13,32,22,0,207.5,NA,NA,NA,NA,NA,NA
"2617","HI",2018-06-02,2018-05-27,219,190,249,199,-20,0,2018,22,1,20,12,30,19,-1,199.5,NA,NA,NA,NA,NA,NA
"2618","HI",2018-06-09,2018-06-03,219,190,249,197,-22,0,2018,23,1,20,11,29,13,-7,197.5,NA,NA,NA,NA,NA,NA
"2619","HI",2018-06-16,2018-06-10,218,189,248,252,34,0,2018,24,1,25,15,36,29,4,252.5,NA,NA,NA,NA,NA,NA
"2620","HI",2018-06-23,2018-06-17,216,188,246,238,22,0,2018,25,1,23,14,34,22,-1,238.5,NA,NA,NA,NA,NA,NA
"2621","HI",2018-06-30,2018-06-24,217,187,247,213,-4,0,2018,26,1,21,12,30,30,9,213.5,NA,NA,NA,NA,NA,NA
"2622","HI",2018-07-07,2018-07-01,216,187,246,213,-3,0,2018,27,1,16,8,24,22,6,213.5,NA,NA,NA,NA,NA,NA
"2623","HI",2018-07-14,2018-07-08,217,188,247,222,5,0,2018,28,1,16,9,25,19,3,222.5,NA,NA,NA,NA,NA,NA
"2624","HI",2018-07-21,2018-07-15,215,186,245,210,-5,0,2018,29,1,16,9,24,20,4,210.5,NA,NA,NA,NA,NA,NA
"2625","HI",2018-07-28,2018-07-22,215,186,245,212,-3,0,2018,30,1,16,9,25,20,4,212.5,NA,NA,NA,NA,NA,NA
"2626","HI",2018-08-04,2018-07-29,214,185,244,195,-19,0,2018,31,1,15,8,23,16,1,195.5,NA,NA,NA,NA,NA,NA
"2627","HI",2018-08-11,2018-08-05,213,185,243,201,-12,0,2018,32,1,16,8,24,21,5,201.5,NA,NA,NA,NA,NA,NA
"2628","HI",2018-08-18,2018-08-12,212,184,242,194,-18,0,2018,33,1,15,8,24,20,5,194.5,NA,NA,NA,NA,NA,NA
"2629","HI",2018-08-25,2018-08-19,212,183,241,198,-14,0,2018,34,1,16,9,24,19,3,198.5,NA,NA,NA,NA,NA,NA
"2630","HI",2018-09-01,2018-08-26,211,181,241,238,27,0,2018,35,1,19,11,28,27,8,238.5,NA,NA,NA,NA,NA,NA
"2631","HI",2018-09-08,2018-09-02,210,181,240,219,9,0,2018,36,1,17,10,26,26,9,219.5,NA,NA,NA,NA,NA,NA
"2632","HI",2018-09-15,2018-09-09,210,182,240,233,23,0,2018,37,1,18,10,27,18,0,233.5,NA,NA,NA,NA,NA,NA
"2633","HI",2018-09-22,2018-09-16,210,182,240,194,-16,0,2018,38,1,15,8,23,23,8,194.5,NA,NA,NA,NA,NA,NA
"2634","HI",2018-09-29,2018-09-23,208,180,238,221,13,0,2018,39,1,17,10,26,15,-2,221.5,NA,NA,NA,NA,NA,NA
"2635","HI",2018-10-06,2018-09-30,209,180,239,208,-1,0,2018,40,1,16,9,25,24,8,208.5,NA,NA,NA,NA,NA,NA
"2636","HI",2018-10-13,2018-10-07,210,182,240,205,-5,0,2018,41,1,15,8,24,20,5,205.5,NA,NA,NA,NA,NA,NA
"2637","HI",2018-10-20,2018-10-14,211,184,242,220,9,0,2018,42,1,16,9,25,22,6,220.5,NA,NA,NA,NA,NA,NA
"2638","HI",2018-10-27,2018-10-21,210,182,240,195,-15,0,2018,43,1,15,8,23,19,4,195.5,NA,NA,NA,NA,NA,NA
"2639","HI",2018-11-03,2018-10-28,212,183,242,196,-16,0,2018,44,1,15,8,23,12,-3,196.5,NA,NA,NA,NA,NA,NA
"2640","HI",2018-11-10,2018-11-04,213,185,243,222,9,0,2018,45,1,17,10,26,16,-1,222.5,NA,NA,NA,NA,NA,NA
"2641","HI",2018-11-17,2018-11-11,215,187,245.025,237,22,0,2018,46,1,19,11,29,19,0,237.5,NA,NA,NA,NA,NA,NA
"2642","HI",2018-11-24,2018-11-18,218,189,249,226,8,0,2018,47,1,19,11,28,16,-3,226.5,NA,NA,NA,NA,NA,NA
"2643","HI",2018-12-01,2018-11-25,220,191,251,204,-16,0,2018,48,1,17,10,26,16,-1,204.5,NA,NA,NA,NA,NA,NA
"2644","HI",2018-12-08,2018-12-02,223,194,255,239,16,0,2018,49,1,21,13,31,17,-4,239.5,NA,NA,NA,NA,NA,NA
"2645","HI",2018-12-15,2018-12-09,227,197,257,208,-19,0,2018,50,1,19,11,28,23,4,208.5,NA,NA,NA,NA,NA,NA
"2646","HI",2018-12-22,2018-12-16,230,201,260,220,-10,0,2018,51,1,20,12,30,18,-2,220.5,NA,NA,NA,NA,NA,NA
"2647","HI",2018-12-29,2018-12-23,232,202,263,220,-12,0,2018,52,1,21,12,31,25,4,220.5,NA,NA,NA,NA,NA,NA
"2648","HI",2019-01-05,2018-12-30,238,208,270,246,8,0,2019,1,1,23,14,33,25,2,246.5,NA,NA,NA,NA,NA,NA
"2649","HI",2019-01-12,2019-01-06,240,210,272,210,-30,0,2019,2,1,19,11,29,19,0,210.5,NA,NA,NA,NA,NA,NA
"2650","HI",2019-01-19,2019-01-13,241,211,274,259,18,0,2019,3,1,24,15,34,30,6,259.5,NA,NA,NA,NA,NA,NA
"2651","HI",2019-01-26,2019-01-20,243,212,275,228,-15,0,2019,4,1,21,13,31,23,2,228.5,NA,NA,NA,NA,NA,NA
"2652","HI",2019-02-02,2019-01-27,244,213,276,231,-13,0,2019,5,1,21,13,31,29,8,231.5,NA,NA,NA,NA,NA,NA
"2653","HI",2019-02-09,2019-02-03,243,213,275,220,-23,0,2019,6,1,20,12,30,24,4,220.5,NA,NA,NA,NA,NA,NA
"2654","HI",2019-02-16,2019-02-10,243,212,273,257,14,0,2019,7,1,23,15,34,23,0,257.5,NA,NA,NA,NA,NA,NA
"2655","HI",2019-02-23,2019-02-17,241,211,274,236,-5,0,2019,8,1,21,13,31,25,4,236.5,NA,NA,NA,NA,NA,NA
"2656","HI",2019-03-02,2019-02-24,239,209,272,241,2,0,2019,9,1,22,13,32,24,2,241.5,NA,NA,NA,NA,NA,NA
"2657","HI",2019-03-09,2019-03-03,238,207,270,264,26,0,2019,10,1,23,14.975,34,22,-1,264.5,NA,NA,NA,NA,NA,NA
"2658","HI",2019-03-16,2019-03-10,236,206,268,259,23,0,2019,11,1,23,14,33.0249999999996,28,5,259.5,NA,NA,NA,NA,NA,NA
"2659","HI",2019-03-23,2019-03-17,234,203.975,265,251,17,0,2019,12,1,22,13,32,26,4,251.5,NA,NA,NA,NA,NA,NA
"2660","HI",2019-03-30,2019-03-24,232,202,263,231,-1,0,2019,13,1,20,12,30,17,-3,231.5,NA,NA,NA,NA,NA,NA
"2661","HI",2019-04-06,2019-03-31,230,201,262,251,21,0,2019,14,1,22,13,33,29,7,251.5,NA,NA,NA,NA,NA,NA
"2662","HI",2019-04-13,2019-04-07,230,200,261,216,-14,0,2019,15,1,19,11,28,24,5,216.5,NA,NA,NA,NA,NA,NA
"2663","HI",2019-04-20,2019-04-14,227,197,258,217,-10,0,2019,16,1,19,11,28,17,-2,217.5,NA,NA,NA,NA,NA,NA
"2664","HI",2019-04-27,2019-04-21,226,197,257,221,-5,0,2019,17,1,19,11,28,21,2,221.5,NA,NA,NA,NA,NA,NA
"2665","HI",2019-05-04,2019-04-28,225,195,256,209,-16,0,2019,18,1,17,10,27,15,-2,209.5,NA,NA,NA,NA,NA,NA
"2666","HI",2019-05-11,2019-05-05,224,194,254,246,22,0,2019,19,1,20,12,30,18,-2,246.5,NA,NA,NA,NA,NA,NA
"2667","HI",2019-05-18,2019-05-12,222,194,253,233,11,0,2019,20,1,19,11,28,19,0,233.5,NA,NA,NA,NA,NA,NA
"2668","HI",2019-05-25,2019-05-19,221,192,251,239,18,0,2019,21,1,19,11,28,18,-1,239.5,NA,NA,NA,NA,NA,NA
"2669","HI",2019-06-01,2019-05-26,222,193,253,212,-10,0,2019,22,1,16,9,25,16,0,212.5,NA,NA,NA,NA,NA,NA
"2670","HI",2019-06-08,2019-06-02,221,193,252,217,-4,0,2019,23,1,16,9,25,14,-2,217.5,NA,NA,NA,NA,NA,NA
"2671","HI",2019-06-15,2019-06-09,219,191,250,241,22,0,2019,24,1,18,10,27,27,9,241.5,NA,NA,NA,NA,NA,NA
"2672","HI",2019-06-22,2019-06-16,221,191,252,227,6,0,2019,25,1,16,9,25,15,-1,227.5,NA,NA,NA,NA,NA,NA
"2673","HI",2019-06-29,2019-06-23,219,190,250,221,2,0,2019,26,1,16,9,24,8,-8,221.5,NA,NA,NA,NA,NA,NA
"2674","HI",2019-07-06,2019-06-30,219,190,250,203,-16,0,2019,27,1,15,8,23,11,-4,203.5,NA,NA,NA,NA,NA,NA
"2675","HI",2019-07-13,2019-07-07,219,191,250,246,27,0,2019,28,1,17,10,27,26,9,246.5,NA,NA,NA,NA,NA,NA
"2676","HI",2019-07-20,2019-07-14,220,191,252,216,-4,0,2019,29,1,15,8,24,15,0,216.5,NA,NA,NA,NA,NA,NA
"2677","HI",2019-07-27,2019-07-21,218,189,249,236,18,0,2019,30,1,17,10,26,13,-4,236.5,NA,NA,NA,NA,NA,NA
"2678","HI",2019-08-03,2019-07-28,217,189,248,218,1,0,2019,31,1,16,9,25,14,-2,218.5,NA,NA,NA,NA,NA,NA
"2679","HI",2019-08-10,2019-08-04,217,188,247,212,-5,0,2019,32,1,16,8,24,8,-8,212.5,NA,NA,NA,NA,NA,NA
"2680","HI",2019-08-17,2019-08-11,215,187,245,209,-6,0,2019,33,1,16,9,24,11,-5,209.5,NA,NA,NA,NA,NA,NA
"2681","HI",2019-08-24,2019-08-18,215,186,245,209,-6,0,2019,34,1,16,9,24,9,-7,209.5,NA,NA,NA,NA,NA,NA
"2682","HI",2019-08-31,2019-08-25,211,183,241,207,-4,0,2019,35,1,16,9,25,14,-2,207.5,NA,NA,NA,NA,NA,NA
"2683","HI",2019-09-07,2019-09-01,211,183,241,215,4,0,2019,36,1,17,9,25.0249999999996,9,-8,215.5,NA,NA,NA,NA,NA,NA
"2684","HI",2019-09-14,2019-09-08,212,184,243,237,25,0,2019,37,1,18,10,27,14,-4,237.5,NA,NA,NA,NA,NA,NA
"2685","HI",2019-09-21,2019-09-15,210,182,240,236,26,0,2019,38,1,18,10,27,18,0,236.5,NA,NA,NA,NA,NA,NA
"2686","HI",2019-09-28,2019-09-22,210,182,240,193,-17,0,2019,39,1,15,8,23,9,-6,193.5,NA,NA,NA,NA,NA,NA
"2687","HI",2019-10-05,2019-09-29,209,180,238,229,20,0,2019,40,1,18,10,27,16,-2,229.5,NA,NA,NA,NA,NA,NA
"2688","HI",2019-10-12,2019-10-06,210,182,241,195,-15,0,2019,41,1,15,8,23,9,-6,195.5,NA,NA,NA,NA,NA,NA
"2689","HI",2019-10-19,2019-10-13,209,181,239,226,17,0,2019,42,1,17,10,26,19,2,226.5,NA,NA,NA,NA,NA,NA
"2690","HI",2019-10-26,2019-10-20,212,184,243,199,-13,0,2019,43,1,15,8,23,10,-5,199.5,NA,NA,NA,NA,NA,NA
"2691","HI",2019-11-02,2019-10-27,213,184,242,205,-8,0,2019,44,1,15,8,24,15,0,205.5,NA,NA,NA,NA,NA,NA
"2692","HI",2019-11-09,2019-11-03,213,185,244,216,3,0,2019,45,1,17,9,26,12,-5,216.5,NA,NA,NA,NA,NA,NA
"2693","HI",2019-11-16,2019-11-10,217,188,247,203,-14,0,2019,46,1,16,9,24,11,-5,203.5,NA,NA,NA,NA,NA,NA
"2694","HI",2019-11-23,2019-11-17,220,190,250,204,-16,0,2019,47,1,16,9,25,10,-6,204.5,NA,NA,NA,NA,NA,NA
"2695","HI",2019-11-30,2019-11-24,221,193,252,214,-7,0,2019,48,1,18,10,27,13,-5,214.5,NA,NA,NA,NA,NA,NA
"2696","HI",2019-12-07,2019-12-01,225,196,256,214,-11,0,2019,49,1,18,10,27,18,0,214.5,NA,NA,NA,NA,NA,NA
"2697","HI",2019-12-14,2019-12-08,229,200,259,225,-4,0,2019,50,1,19,11,29,16,-3,225.5,NA,NA,NA,NA,NA,NA
"2698","HI",2019-12-21,2019-12-15,232,201,263,233,1,0,2019,51,1,21,12,30,15,-6,233.5,NA,NA,NA,NA,NA,NA
"2699","HI",2019-12-28,2019-12-22,235,205,267,256,21,0,2019,52,1,23,14,33,16,-7,256.5,NA,NA,NA,NA,NA,NA
"2700","HI",2020-01-04,2019-12-29,238,208,269,240,2,0,2020,1,1,22,13,32,28,6,240.5,NA,NA,NA,NA,NA,NA
"2701","HI",2020-01-11,2020-01-05,240,210,272,241,1,0,2020,2,1,22,13,32,18,-4,241.5,NA,NA,NA,NA,NA,NA
"2702","HI",2020-01-18,2020-01-12,242,211,274,214,-28,0,2020,3,1,20,12,29,23,3,214.5,NA,NA,NA,NA,NA,NA
"2703","HI",2020-01-25,2020-01-19,243,213,275,241,-2,0,2020,4,1,22,13,32.0249999999996,12,-10,241.5,NA,NA,NA,NA,NA,NA
"2704","HI",2020-02-01,2020-01-26,244,213,275,242,-2,0,2020,5,1,22,13,32,19,-3,242.5,NA,NA,NA,NA,NA,NA
"2705","HI",2020-02-08,2020-02-02,243,212,274,234,-9,0,2020,6,1,21,13,31,19,-2,234.5,NA,NA,NA,NA,NA,NA
"2706","HI",2020-02-15,2020-02-09,243,212,275,280,37,0,2020,7,1,26,16,36,25,-1,280.5,NA,NA,NA,NA,NA,NA
"2707","HI",2020-02-22,2020-02-16,242,211,274,247,5,0,2020,8,1,22,13,32,18,-4,247.5,NA,NA,NA,NA,NA,NA
"2708","HI",2020-02-29,2020-02-23,239,209,271,237,-2,0,2020,9,1,21,13,31,17,-4,237.5,NA,NA,NA,NA,NA,NA
"2709","HI",2020-03-07,2020-03-01,239,208,271,239,0,0,2020,10,1,21,13,31,23,2,239.5,2020-03-01,0,0,1415872,0,2020-03-07
"2710","HI",2020-03-14,2020-03-08,236,206,268,243,7,0,2020,11,1,22,13,32,20,-2,243.5,2020-03-08,1,0,1415872,0.00070627853365276,2020-03-14
"2711","HI",2020-03-21,2020-03-15,235,204,267,212,-23,0,2020,12,1,19,11,28,18,-1,212.5,2020-03-15,159,0,1415872,0.112298286850789,2020-03-21
"2712","HI",2020-03-28,2020-03-22,233,203,265,234,1,0,2020,13,1,21,12,30,17,-4,234.5,2020-03-22,4316,0,1415872,3.04829815124531,2020-03-28
"2713","HI",2020-04-04,2020-03-29,231,202,262,234,3,6,2020,14,1,21,12,30,20,-1,234.5,2020-03-29,7801,3,1415872,5.50967884102518,2020-04-04
"2714","HI",2020-04-11,2020-04-05,229,200,261,221,-8,2,2020,15,1,19,11,29,20,1,221.5,2020-04-05,5253,5,1415872,3.71008113727795,2020-04-11
"2715","HI",2020-04-18,2020-04-12,228,199,259,211,-17,1,2020,16,1,18,10,28,10,-8,211.5,2020-04-12,4812,1,1415872,3.39861230393708,2020-04-18
"2716","HI",2020-04-25,2020-04-19,226,196,257,200,-26,4,2020,17,1,17,9,26,12,-5,200.5,2020-04-19,5697,4,1415872,4.02366880621977,2020-04-25
"2717","HI",2020-05-02,2020-04-26,223,194,254,221,-2,1,2020,18,1,19,11,28,19,0,221.5,2020-04-26,3945,3,1415872,2.78626881526014,2020-05-02
"2718","HI",2020-05-09,2020-05-03,222,193,252,208,-14,1,2020,19,1,17,10,26,11,-6,208.5,2020-05-03,4277,1,1415872,3.02075328843285,2020-05-09
"2719","HI",2020-05-16,2020-05-10,220,191,250.025,229,9,0,2020,20,1,19,11,28,13,-6,229.5,2020-05-10,4621,0,1415872,3.2637131040094,2020-05-16
"2720","HI",2020-05-23,2020-05-17,218,190,248,208,-10,0,2020,21,1,17,9,26,12,-5,208.5,2020-05-17,7938,0,1415872,5.60643900013561,2020-05-23
"2721","HI",2020-05-30,2020-05-24,217,189,247,199,-18,0,2020,22,1,16,9,24,11,-5,199.5,2020-05-24,5193,0,1415872,3.66770442525878,2020-05-30
"2722","HI",2020-06-06,2020-05-31,215,187,246,215,0,0,2020,23,1,17,9,25,9,-8,215.5,2020-05-31,-757,0,1415872,-0.534652849975139,2020-06-06
"2723","HI",2020-06-13,2020-06-07,212,184,243,198,-14,0,2020,24,1,15,8,23,9,-6,198.5,2020-06-07,6081,0,1415872,4.29487976314243,2020-06-13
"2724","HI",2020-06-20,2020-06-14,206,178,236,232,26,0,2020,25,1,17,10,27,9,-8,232.5,2020-06-14,7396,0,1415872,5.22363603489581,2020-06-20
"2725","HI",2020-06-27,2020-06-21,178,152,204,193,15,0,2020,26,1,14,7,23,2,-12,193.5,2020-06-21,7567,0,1415872,5.34440966415043,2020-06-27
"2726","HI",2020-07-04,2020-06-28,216,187,246,147,-69,2,2020,27,1,11,5,18,0,-11,147.5,2020-06-28,9175,2,1415872,6.48010554626407,2020-07-04
"2727","HI",2020-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05,8758,0,1415872,6.18558739773087,2020-07-11
"2728","HI",2020-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-12,3836,3,1415872,2.70928445509199,2020-07-18
"2729","IA",2015-10-24,2015-10-18,540,494,587,543,3,0,2015,42,1,37,25,49,34,-3,543.5,NA,NA,NA,NA,NA,NA
"2730","IA",2015-10-31,2015-10-25,544,496,593,489,-55,0,2015,43,1,33,22,46,36,3,489.5,NA,NA,NA,NA,NA,NA
"2731","IA",2015-11-07,2015-11-01,547,501,596,509,-38,0,2015,44,1,34,23,47,40,6,509.5,NA,NA,NA,NA,NA,NA
"2732","IA",2015-11-14,2015-11-08,550,504,597,573,23,0,2015,45,1,37,26,50,32,-5,573.5,NA,NA,NA,NA,NA,NA
"2733","IA",2015-11-21,2015-11-15,554,507,603,555,1,0,2015,46,1,35,24,48,48,13,555.5,NA,NA,NA,NA,NA,NA
"2734","IA",2015-11-28,2015-11-22,559,513,608,588,29,0,2015,47,1,37,26,51,44,7,588.5,NA,NA,NA,NA,NA,NA
"2735","IA",2015-12-05,2015-11-29,564,518,613,522,-42,0,2015,48,1,34,23,46,42,8,522.5,NA,NA,NA,NA,NA,NA
"2736","IA",2015-12-12,2015-12-06,571,524,621,551,-20,0,2015,49,1,36,25,49,26,-10,551.5,NA,NA,NA,NA,NA,NA
"2737","IA",2015-12-19,2015-12-13,578,530,627,569,-9,0,2015,50,1,39,27,52,29,-10,569.5,NA,NA,NA,NA,NA,NA
"2738","IA",2015-12-26,2015-12-20,585,538,634,566,-19,0,2015,51,1,40,28,54,36,-4,566.5,NA,NA,NA,NA,NA,NA
"2739","IA",2016-01-02,2015-12-27,591,544,641,589,-2,0,2015,52,1,44,32,58,48,4,589.5,NA,NA,NA,NA,NA,NA
"2740","IA",2016-01-09,2016-01-03,596,547,647,615,19,0,2016,1,1,48,35,63,46,-2,615.5,NA,NA,NA,NA,NA,NA
"2741","IA",2016-01-16,2016-01-10,600,552,651,616,16,0,2016,2,1,51,38,67,55,4,616.5,NA,NA,NA,NA,NA,NA
"2742","IA",2016-01-23,2016-01-17,603,554,653,606,3,0,2016,3,1,53,39,69,41,-12,606.5,NA,NA,NA,NA,NA,NA
"2743","IA",2016-01-30,2016-01-24,603,554,654,587,-16,0,2016,4,1,54,40,69,61,7,587.5,NA,NA,NA,NA,NA,NA
"2744","IA",2016-02-06,2016-01-31,602,553,653,582,-20,0,2016,5,1,55,41,71,44,-11,582.5,NA,NA,NA,NA,NA,NA
"2745","IA",2016-02-13,2016-02-07,599,550,650,588,-11,0,2016,6,1,57,43,73,44,-13,588.5,NA,NA,NA,NA,NA,NA
"2746","IA",2016-02-20,2016-02-14,594,545,645,601,7,0,2016,7,1,59,44,75,45,-14,601.5,NA,NA,NA,NA,NA,NA
"2747","IA",2016-02-27,2016-02-21,589,540,638,607,18,0,2016,8,1,59,44,75,51,-8,607.5,NA,NA,NA,NA,NA,NA
"2748","IA",2016-03-05,2016-02-28,582,535,630.025,558,-24,0,2016,9,1,53,39,68,41,-12,558.5,NA,NA,NA,NA,NA,NA
"2749","IA",2016-03-12,2016-03-06,575,528,623,560,-15,0,2016,10,1,51,38,67,60,9,560.5,NA,NA,NA,NA,NA,NA
"2750","IA",2016-03-19,2016-03-13,568,520.975,617,574,6,0,2016,11,1,50,37,65,56,6,574.5,NA,NA,NA,NA,NA,NA
"2751","IA",2016-03-26,2016-03-20,563,515,610,552,-11,0,2016,12,1,46,34,60,45,-1,552.5,NA,NA,NA,NA,NA,NA
"2752","IA",2016-04-02,2016-03-27,557,511,604,525,-32,0,2016,13,1,42,29,55,49,7,525.5,NA,NA,NA,NA,NA,NA
"2753","IA",2016-04-09,2016-04-03,552,506,600,639,87,0,2016,14,1,48,35,63,67,19,639.5,NA,NA,NA,NA,NA,NA
"2754","IA",2016-04-16,2016-04-10,548,502,596,543,-5,0,2016,15,1,39,27,52,51,12,543.5,NA,NA,NA,NA,NA,NA
"2755","IA",2016-04-23,2016-04-17,545,499,593,537,-8,0,2016,16,1,37,26,50,35,-2,537.5,NA,NA,NA,NA,NA,NA
"2756","IA",2016-04-30,2016-04-24,541,496,589,574,33,0,2016,17,1,39,27,52,48,9,574.5,NA,NA,NA,NA,NA,NA
"2757","IA",2016-05-07,2016-05-01,538,492,587,572,34,0,2016,18,1,37,26,50,38,1,572.5,NA,NA,NA,NA,NA,NA
"2758","IA",2016-05-14,2016-05-08,535,489,582,533,-2,0,2016,19,1,34,23,47,37,3,533.5,NA,NA,NA,NA,NA,NA
"2759","IA",2016-05-21,2016-05-15,531,485.975,577,563,32,0,2016,20,1,36,24,48,32,-4,563.5,NA,NA,NA,NA,NA,NA
"2760","IA",2016-05-28,2016-05-22,528,482,574,493,-35,0,2016,21,1,31,20,42,36,5,493.5,NA,NA,NA,NA,NA,NA
"2761","IA",2016-06-04,2016-05-29,523,479,569,474,-49,0,2016,22,1,30,20,42,33,3,474.5,NA,NA,NA,NA,NA,NA
"2762","IA",2016-06-11,2016-06-05,519,473,566,542,23,0,2016,23,1,35,24,49,38,3,542.5,NA,NA,NA,NA,NA,NA
"2763","IA",2016-06-18,2016-06-12,513,469,558,531,18,0,2016,24,1,33,23,46,28,-5,531.5,NA,NA,NA,NA,NA,NA
"2764","IA",2016-06-25,2016-06-19,507,462,553,506,-1,0,2016,25,1,29,19,41,23,-6,506.5,NA,NA,NA,NA,NA,NA
"2765","IA",2016-07-02,2016-06-26,502,458,546,544,42,0,2016,26,1,31,20,43,29,-2,544.5,NA,NA,NA,NA,NA,NA
"2766","IA",2016-07-09,2016-07-03,530,483,576,503,-27,0,2016,27,1,29,19,41,29,0,503.5,NA,NA,NA,NA,NA,NA
"2767","IA",2016-07-16,2016-07-10,527,481,574,465,-62,0,2016,28,1,29,19,41,24,-5,465.5,NA,NA,NA,NA,NA,NA
"2768","IA",2016-07-23,2016-07-17,524,479,569,505,-19,0,2016,29,1,28,18,39,33,5,505.5,NA,NA,NA,NA,NA,NA
"2769","IA",2016-07-30,2016-07-24,524,477,572,555,31,0,2016,30,1,33,22,46,29,-4,555.5,NA,NA,NA,NA,NA,NA
"2770","IA",2016-08-06,2016-07-31,524,479,570,485,-39,0,2016,31,1,26,17,37,23,-3,485.5,NA,NA,NA,NA,NA,NA
"2771","IA",2016-08-13,2016-08-07,526,481,573,567,41,0,2016,32,1,31,20,43,35,4,567.5,NA,NA,NA,NA,NA,NA
"2772","IA",2016-08-20,2016-08-14,529,484,576.025,521,-8,0,2016,33,1,29,19,40,25,-4,521.5,NA,NA,NA,NA,NA,NA
"2773","IA",2016-08-27,2016-08-21,535,489,581,556,21,0,2016,34,1,31,21,43,26,-5,556.5,NA,NA,NA,NA,NA,NA
"2774","IA",2016-09-03,2016-08-28,539,493,586,560,21,0,2016,35,1,32,21,44,39,7,560.5,NA,NA,NA,NA,NA,NA
"2775","IA",2016-09-10,2016-09-04,545,498,593,542,-3,0,2016,36,1,32,22,44,25,-7,542.5,NA,NA,NA,NA,NA,NA
"2776","IA",2016-09-17,2016-09-11,551,503.975,597,549,-2,0,2016,37,1,33,22,46,32,-1,549.5,NA,NA,NA,NA,NA,NA
"2777","IA",2016-09-24,2016-09-18,555,509.975,604,543,-12,0,2016,38,1,34,23,46,35,1,543.5,NA,NA,NA,NA,NA,NA
"2778","IA",2016-10-01,2016-09-25,562,514,612,534,-28,0,2016,39,1,37,25,50,28,-9,534.5,NA,NA,NA,NA,NA,NA
"2779","IA",2016-10-08,2016-10-02,565,518,614,541,-24,0,2016,40,1,35,24,48,35,0,541.5,NA,NA,NA,NA,NA,NA
"2780","IA",2016-10-15,2016-10-09,569,522,618,604,35,0,2016,41,1,40,28,53,33,-7,604.5,NA,NA,NA,NA,NA,NA
"2781","IA",2016-10-22,2016-10-16,573,526,622,555,-18,0,2016,42,1,37,25,50,46,9,555.5,NA,NA,NA,NA,NA,NA
"2782","IA",2016-10-29,2016-10-23,576,527,624,573,-3,0,2016,43,1,38,26,51,48,10,573.5,NA,NA,NA,NA,NA,NA
"2783","IA",2016-11-05,2016-10-30,581,534,629,557,-24,0,2016,44,1,38,27,52,48,10,557.5,NA,NA,NA,NA,NA,NA
"2784","IA",2016-11-12,2016-11-06,585,538,636,552,-33,0,2016,45,1,39,27,52,43,4,552.5,NA,NA,NA,NA,NA,NA
"2785","IA",2016-11-19,2016-11-13,588,541,638,553,-35,0,2016,46,1,37,26,50,38,1,553.5,NA,NA,NA,NA,NA,NA
"2786","IA",2016-11-26,2016-11-20,594,545,643.025,623,29,0,2016,47,1,41,29,55,49,8,623.5,NA,NA,NA,NA,NA,NA
"2787","IA",2016-12-03,2016-11-27,600,551,650,585,-15,0,2016,48,1,40,28,53,35,-5,585.5,NA,NA,NA,NA,NA,NA
"2788","IA",2016-12-10,2016-12-04,606,558,657,588,-18,0,2016,49,1,41,29,54,35,-6,588.5,NA,NA,NA,NA,NA,NA
"2789","IA",2016-12-17,2016-12-11,613,564,664,593,-20,0,2016,50,1,42,29,55,43,1,593.5,NA,NA,NA,NA,NA,NA
"2790","IA",2016-12-24,2016-12-18,620,571,671,631,11,0,2016,51,1,47,34,61,43,-4,631.5,NA,NA,NA,NA,NA,NA
"2791","IA",2016-12-31,2016-12-25,627,577.975,678,677,50,0,2016,52,1,53,39,68,58,5,677.5,NA,NA,NA,NA,NA,NA
"2792","IA",2017-01-07,2017-01-01,634,584,684,655,21,0,2017,1,1,54,40.975,70,46,-8,655.5,NA,NA,NA,NA,NA,NA
