"","state","week_end_date","week_start_date","baseline_all_cause","baseline_all_cause_lower","baseline_all_cause_upper","all_cause_deaths","excess_all_cause_deaths","covid.death.hybrid","year","week","day","baseline_pi","baseline_pi_lower","baseline_pi_upper","pneumonia_influenza_covid","excess_pneumonia_influenza_covid","pic.denom","date","testN","covid.track.death","pop2019","test.week.per.capita","week_end"
"1680","DC",2020-04-11,2020-04-05,116,95,139,176,60,34,2020,15,1,12,5,20,46,34,176.5,2020-04-05,3601,26,705749,5.10238059140006,2020-04-11
"1681","DC",2020-04-18,2020-04-12,112,92,135,185,73,51,2020,16,1,12,6,20.0249999999996,61,49,185.5,2020-04-12,3229,44,705749,4.5752810135048,2020-04-18
"1682","DC",2020-04-25,2020-04-19,107,87,128.025,199,92,66,2020,17,1,13,6,22,75,62,199.5,2020-04-19,4034,74,705749,5.71591316459534,2020-04-25
"1683","DC",2020-05-02,2020-04-26,99,80,120,164,65,51,2020,18,1,11,5,18,57,46,164.5,2020-04-26,4702,75,705749,6.66242530984812,2020-05-02
"1684","DC",2020-05-09,2020-05-03,85,67,105,121,36,44,2020,19,1,8,3,15,50,42,121.5,2020-05-03,6179,71,705749,8.75523734358816,2020-05-09
"1685","DC",2020-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-10,7349,64,705749,10.4130505321297,2020-05-16
"1686","DC",2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-17,16459,52,705749,23.3213224531668,2020-05-23
"1687","DC",2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-24,-8477,26,705749,-12.0113524780056,2020-05-30
"1688","DE",2015-10-24,2015-10-18,160,135,186,172,12,0,2015,42,1,9,4,16,10,1,172.5,NA,NA,NA,NA,NA,NA
"1689","DE",2015-10-31,2015-10-25,162,137,188,160,-2,0,2015,43,1,8,3,15,7,-1,160.5,NA,NA,NA,NA,NA,NA
"1690","DE",2015-11-07,2015-11-01,163,138,189,161,-2,0,2015,44,1,8,3,15,14,6,161.5,NA,NA,NA,NA,NA,NA
"1691","DE",2015-11-14,2015-11-08,164,139,191,161,-3,0,2015,45,1,8,3,15,6,-2,161.5,NA,NA,NA,NA,NA,NA
"1692","DE",2015-11-21,2015-11-15,166,141,193,168,2,0,2015,46,1,9,4,16,15,6,168.5,NA,NA,NA,NA,NA,NA
"1693","DE",2015-11-28,2015-11-22,167,142,194,157,-10,0,2015,47,1,8,3,15,7,-1,157.5,NA,NA,NA,NA,NA,NA
"1694","DE",2015-12-05,2015-11-29,170,144,196,146,-24,0,2015,48,1,8,3,14,6,-2,146.5,NA,NA,NA,NA,NA,NA
"1695","DE",2015-12-12,2015-12-06,171,145,198.025,155,-16,0,2015,49,1,9,3,15,4,-5,155.5,NA,NA,NA,NA,NA,NA
"1696","DE",2015-12-19,2015-12-13,173,147,200,170,-3,0,2015,50,1,10,4,17,13,3,170.5,NA,NA,NA,NA,NA,NA
"1697","DE",2015-12-26,2015-12-20,175,149,202,154,-21,0,2015,51,1,9,4,16,7,-2,154.5,NA,NA,NA,NA,NA,NA
"1698","DE",2016-01-02,2015-12-27,176,150,204,152,-24,0,2015,52,1,9,4,16,13,4,152.5,NA,NA,NA,NA,NA,NA
"1699","DE",2016-01-09,2016-01-03,178,152,206,195,17,0,2016,1,1,12,6,20,5,-7,195.5,NA,NA,NA,NA,NA,NA
"1700","DE",2016-01-16,2016-01-10,179,153,206,190,11,0,2016,2,1,12,6,20,20,8,190.5,NA,NA,NA,NA,NA,NA
"1701","DE",2016-01-23,2016-01-17,179,154,208,180,1,0,2016,3,1,12,6,20,18,6,180.5,NA,NA,NA,NA,NA,NA
"1702","DE",2016-01-30,2016-01-24,180,154,208,190,10,0,2016,4,1,13,7,21,17,4,190.5,NA,NA,NA,NA,NA,NA
"1703","DE",2016-02-06,2016-01-31,180,154,208,179,-1,0,2016,5,1,13,6,21,11,-2,179.5,NA,NA,NA,NA,NA,NA
"1704","DE",2016-02-13,2016-02-07,180,154,208,171,-9,0,2016,6,1,13,6,20,17,4,171.5,NA,NA,NA,NA,NA,NA
"1705","DE",2016-02-20,2016-02-14,180,154,207,178,-2,0,2016,7,1,13,7,21,9,-4,178.5,NA,NA,NA,NA,NA,NA
"1706","DE",2016-02-27,2016-02-21,179,152,206,162,-17,0,2016,8,1,12,6,20,15,3,162.5,NA,NA,NA,NA,NA,NA
"1707","DE",2016-03-05,2016-02-28,178,151,205,163,-15,0,2016,9,1,12,6,20,7,-5,163.5,NA,NA,NA,NA,NA,NA
"1708","DE",2016-03-12,2016-03-06,176,151,204,190,14,0,2016,10,1,14,7,22,8,-6,190.5,NA,NA,NA,NA,NA,NA
"1709","DE",2016-03-19,2016-03-13,175,149,202,202,27,0,2016,11,1,14,7,22,8,-6,202.5,NA,NA,NA,NA,NA,NA
"1710","DE",2016-03-26,2016-03-20,172,146,199,177,5,0,2016,12,1,12,6,19,14,2,177.5,NA,NA,NA,NA,NA,NA
"1711","DE",2016-04-02,2016-03-27,170,144,197,193,23,0,2016,13,1,12,6,20,5,-7,193.5,NA,NA,NA,NA,NA,NA
"1712","DE",2016-04-09,2016-04-03,168,143,194,159,-9,0,2016,14,1,9,4,16,12,3,159.5,NA,NA,NA,NA,NA,NA
"1713","DE",2016-04-16,2016-04-10,166,141,192,169,3,0,2016,15,1,10,4,17,8,-2,169.5,NA,NA,NA,NA,NA,NA
"1714","DE",2016-04-23,2016-04-17,164,139,190,176,12,0,2016,16,1,9,4,16,7,-2,176.5,NA,NA,NA,NA,NA,NA
"1715","DE",2016-04-30,2016-04-24,162,137,189,147,-15,0,2016,17,1,7,3,14,9,2,147.5,NA,NA,NA,NA,NA,NA
"1716","DE",2016-05-07,2016-05-01,161,136,187,150,-11,0,2016,18,1,7,3,13,6,-1,150.5,NA,NA,NA,NA,NA,NA
"1717","DE",2016-05-14,2016-05-08,160,135,186,169,9,0,2016,19,1,8,3,14,8,0,169.5,NA,NA,NA,NA,NA,NA
"1718","DE",2016-05-21,2016-05-15,159,135,184,150,-9,0,2016,20,1,7,2,13,13,6,150.5,NA,NA,NA,NA,NA,NA
"1719","DE",2016-05-28,2016-05-22,158,133,185,176,18,0,2016,21,1,8,3,15,16,8,176.5,NA,NA,NA,NA,NA,NA
"1720","DE",2016-06-04,2016-05-29,158,134,185,168,10,0,2016,22,1,8,3,14,10,2,168.5,NA,NA,NA,NA,NA,NA
"1721","DE",2016-06-11,2016-06-05,158,133,184,173,15,0,2016,23,1,8,3,15,6,-2,173.5,NA,NA,NA,NA,NA,NA
"1722","DE",2016-06-18,2016-06-12,157,132,182,166,9,0,2016,24,1,8,3,15,10,2,166.5,NA,NA,NA,NA,NA,NA
"1723","DE",2016-06-25,2016-06-19,156,132,182,143,-13,0,2016,25,1,7,3,13,7,0,143.5,NA,NA,NA,NA,NA,NA
"1724","DE",2016-07-02,2016-06-26,156,132,182,165,9,0,2016,26,1,9,3,15,3,-6,165.5,NA,NA,NA,NA,NA,NA
"1725","DE",2016-07-09,2016-07-03,165,139,191,163,-2,0,2016,27,1,10,4,17,9,-1,163.5,NA,NA,NA,NA,NA,NA
"1726","DE",2016-07-16,2016-07-10,166,141,193,158,-8,0,2016,28,1,9,4,17,14,5,158.5,NA,NA,NA,NA,NA,NA
"1727","DE",2016-07-23,2016-07-17,165,140,192.025,165,0,0,2016,29,1,10,5,17,10,0,165.5,NA,NA,NA,NA,NA,NA
"1728","DE",2016-07-30,2016-07-24,166,140,192,147,-19,0,2016,30,1,9,4,16,10,1,147.5,NA,NA,NA,NA,NA,NA
"1729","DE",2016-08-06,2016-07-31,165,140,192,148,-17,0,2016,31,1,9,4,16,10,1,148.5,NA,NA,NA,NA,NA,NA
"1730","DE",2016-08-13,2016-08-07,166,141,192,196,30,0,2016,32,1,12,6,20,7,-5,196.5,NA,NA,NA,NA,NA,NA
"1731","DE",2016-08-20,2016-08-14,166,141,192,171,5,0,2016,33,1,11,5,18,12,1,171.5,NA,NA,NA,NA,NA,NA
"1732","DE",2016-08-27,2016-08-21,165,140,192,151,-14,0,2016,34,1,9,4,16,8,-1,151.5,NA,NA,NA,NA,NA,NA
"1733","DE",2016-09-03,2016-08-28,166,140,192,164,-2,0,2016,35,1,10,4,17,17,7,164.5,NA,NA,NA,NA,NA,NA
"1734","DE",2016-09-10,2016-09-04,166,140,192,187,21,0,2016,36,1,11,5,19,8,-3,187.5,NA,NA,NA,NA,NA,NA
"1735","DE",2016-09-17,2016-09-11,165,140,192,164,-1,0,2016,37,1,10,4,17,15,5,164.5,NA,NA,NA,NA,NA,NA
"1736","DE",2016-09-24,2016-09-18,166,140,192,182,16,0,2016,38,1,11,5,18,10,-1,182.5,NA,NA,NA,NA,NA,NA
"1737","DE",2016-10-01,2016-09-25,166,141,194,164,-2,0,2016,39,1,10,4,17,7,-3,164.5,NA,NA,NA,NA,NA,NA
"1738","DE",2016-10-08,2016-10-02,168,143,196,172,4,0,2016,40,1,10,4,17,8,-2,172.5,NA,NA,NA,NA,NA,NA
"1739","DE",2016-10-15,2016-10-09,167,142,194,161,-6,0,2016,41,1,10,4,17,6,-4,161.5,NA,NA,NA,NA,NA,NA
"1740","DE",2016-10-22,2016-10-16,168,143,196,196,28,0,2016,42,1,12,6,19,15,3,196.5,NA,NA,NA,NA,NA,NA
"1741","DE",2016-10-29,2016-10-23,170,144,197,166,-4,0,2016,43,1,10,4,17,15,5,166.5,NA,NA,NA,NA,NA,NA
"1742","DE",2016-11-05,2016-10-30,171,146,197.025,181,10,0,2016,44,1,11,5,18,9,-2,181.5,NA,NA,NA,NA,NA,NA
"1743","DE",2016-11-12,2016-11-06,173,147,199,183,10,0,2016,45,1,11,5,18,16,5,183.5,NA,NA,NA,NA,NA,NA
"1744","DE",2016-11-19,2016-11-13,175,149,202,190,15,0,2016,46,1,11,5,19,5,-6,190.5,NA,NA,NA,NA,NA,NA
"1745","DE",2016-11-26,2016-11-20,177,151,203,162,-15,0,2016,47,1,10,4,17,6,-4,162.5,NA,NA,NA,NA,NA,NA
"1746","DE",2016-12-03,2016-11-27,179,153,207,171,-8,0,2016,48,1,10,5,17,7,-3,171.5,NA,NA,NA,NA,NA,NA
"1747","DE",2016-12-10,2016-12-04,181,155,209,182,1,0,2016,49,1,11,5,19,14,3,182.5,NA,NA,NA,NA,NA,NA
"1748","DE",2016-12-17,2016-12-11,182,156,210,179,-3,0,2016,50,1,11,5,19,15,4,179.5,NA,NA,NA,NA,NA,NA
"1749","DE",2016-12-24,2016-12-18,184,159,213,178,-6,0,2016,51,1,12,5,19,6,-6,178.5,NA,NA,NA,NA,NA,NA
"1750","DE",2016-12-31,2016-12-25,186,159,214,185,-1,0,2016,52,1,13,6,21,9,-4,185.5,NA,NA,NA,NA,NA,NA
"1751","DE",2017-01-07,2017-01-01,187,161,215,197,10,0,2017,1,1,14,7,22,19,5,197.5,NA,NA,NA,NA,NA,NA
"1752","DE",2017-01-14,2017-01-08,188,162,217,212,24,0,2017,2,1,15,8,24,17,2,212.5,NA,NA,NA,NA,NA,NA
"1753","DE",2017-01-21,2017-01-15,190,162,218,207,17,0,2017,3,1,16,9,25,15,-1,207.5,NA,NA,NA,NA,NA,NA
"1754","DE",2017-01-28,2017-01-22,190,164,219,194,4,0,2017,4,1,15,8,24,18,3,194.5,NA,NA,NA,NA,NA,NA
"1755","DE",2017-02-04,2017-01-29,190,164,219,191,1,0,2017,5,1,16,8,24,21,5,191.5,NA,NA,NA,NA,NA,NA
"1756","DE",2017-02-11,2017-02-05,191,163,219,195,4,0,2017,6,1,16,9,25,13,-3,195.5,NA,NA,NA,NA,NA,NA
"1757","DE",2017-02-18,2017-02-12,190,163,218,181,-9,0,2017,7,1,15,8,24,12,-3,181.5,NA,NA,NA,NA,NA,NA
"1758","DE",2017-02-25,2017-02-19,189,162,218,178,-11,0,2017,8,1,15,8,24,20,5,178.5,NA,NA,NA,NA,NA,NA
"1759","DE",2017-03-04,2017-02-26,187,160,216,178,-9,0,2017,9,1,15,8,24,19,4,178.5,NA,NA,NA,NA,NA,NA
"1760","DE",2017-03-11,2017-03-05,186,159,214,147,-39,0,2017,10,1,12,6,20,9,-3,147.5,NA,NA,NA,NA,NA,NA
"1761","DE",2017-03-18,2017-03-12,184,157,212,203,19,0,2017,11,1,16,9,25,13,-3,203.5,NA,NA,NA,NA,NA,NA
"1762","DE",2017-03-25,2017-03-19,182,156,209,196,14,0,2017,12,1,15,8,24,18,3,196.5,NA,NA,NA,NA,NA,NA
"1763","DE",2017-04-01,2017-03-26,180,154,207,209,29,0,2017,13,1,15,8,24,18,3,209.5,NA,NA,NA,NA,NA,NA
"1764","DE",2017-04-08,2017-04-02,178,152,205,170,-8,0,2017,14,1,12,5,19,12,0,170.5,NA,NA,NA,NA,NA,NA
"1765","DE",2017-04-15,2017-04-09,175,149,202,178,3,0,2017,15,1,11.5,5,19,17,5.5,178.5,NA,NA,NA,NA,NA,NA
"1766","DE",2017-04-22,2017-04-16,173,148,200,203,30,0,2017,16,1,13,6,21,15,2,203.5,NA,NA,NA,NA,NA,NA
"1767","DE",2017-04-29,2017-04-23,171,146,198,167,-4,0,2017,17,1,10,4,17,8,-2,167.5,NA,NA,NA,NA,NA,NA
"1768","DE",2017-05-06,2017-04-30,169,144,196,161,-8,0,2017,18,1,9,4,16,6,-3,161.5,NA,NA,NA,NA,NA,NA
"1769","DE",2017-05-13,2017-05-07,167,142,194,160,-7,0,2017,19,1,9,4,15,12,3,160.5,NA,NA,NA,NA,NA,NA
"1770","DE",2017-05-20,2017-05-14,167,141,193,155,-12,0,2017,20,1,8,3,15,7,-1,155.5,NA,NA,NA,NA,NA,NA
"1771","DE",2017-05-27,2017-05-21,166,141,193,143,-23,0,2017,21,1,8,3,14,5,-3,143.5,NA,NA,NA,NA,NA,NA
"1772","DE",2017-06-03,2017-05-28,164,139,191,145,-19,0,2017,22,1,8,3,14,6,-2,145.5,NA,NA,NA,NA,NA,NA
"1773","DE",2017-06-10,2017-06-04,164,139,190,159,-5,0,2017,23,1,9,4,15,10,1,159.5,NA,NA,NA,NA,NA,NA
"1774","DE",2017-06-17,2017-06-11,164,139,191,147,-17,0,2017,24,1,8,3,15,8,0,147.5,NA,NA,NA,NA,NA,NA
"1775","DE",2017-06-24,2017-06-18,166,141,193,155,-11,0,2017,25,1,8,3,15,6,-2,155.5,NA,NA,NA,NA,NA,NA
"1776","DE",2017-07-01,2017-06-25,165,140,192,171,6,0,2017,26,1,10,4,17,7,-3,171.5,NA,NA,NA,NA,NA,NA
"1777","DE",2017-07-08,2017-07-02,171,146,198,157,-14,0,2017,27,1,9,4,16,16,7,157.5,NA,NA,NA,NA,NA,NA
"1778","DE",2017-07-15,2017-07-09,171,146,197,161,-10,0,2017,28,1,10,4,17,12,2,161.5,NA,NA,NA,NA,NA,NA
"1779","DE",2017-07-22,2017-07-16,171,146,199,167,-4,0,2017,29,1,10,4,17,13,3,167.5,NA,NA,NA,NA,NA,NA
"1780","DE",2017-07-29,2017-07-23,171,146,199,173,2,0,2017,30,1,11,5,18,8,-3,173.5,NA,NA,NA,NA,NA,NA
"1781","DE",2017-08-05,2017-07-30,171,145,199,154,-17,0,2017,31,1,10,4,17,9,-1,154.5,NA,NA,NA,NA,NA,NA
"1782","DE",2017-08-12,2017-08-06,171,145,198,163,-8,0,2017,32,1,10,5,17,9,-1,163.5,NA,NA,NA,NA,NA,NA
"1783","DE",2017-08-19,2017-08-13,171,145,198,158,-13,0,2017,33,1,10,4,17,8,-2,158.5,NA,NA,NA,NA,NA,NA
"1784","DE",2017-08-26,2017-08-20,171,146,199,170,-1,0,2017,34,1,11,5,18,10,-1,170.5,NA,NA,NA,NA,NA,NA
"1785","DE",2017-09-02,2017-08-27,171,145,198,159,-12,0,2017,35,1,10,4,17,9,-1,159.5,NA,NA,NA,NA,NA,NA
"1786","DE",2017-09-09,2017-09-03,171,146,198,171,0,0,2017,36,1,10,5,18,7,-3,171.5,NA,NA,NA,NA,NA,NA
"1787","DE",2017-09-16,2017-09-10,173,147,201,153,-20,0,2017,37,1,9,4,16,6,-3,153.5,NA,NA,NA,NA,NA,NA
"1788","DE",2017-09-23,2017-09-17,173,147,201,155,-18,0,2017,38,1,9,4,16,6,-3,155.5,NA,NA,NA,NA,NA,NA
"1789","DE",2017-09-30,2017-09-24,173,147,200,170,-3,0,2017,39,1,10,4,17,5,-5,170.5,NA,NA,NA,NA,NA,NA
"1790","DE",2017-10-07,2017-10-01,173,147,200,167,-6,0,2017,40,1,10,4,17,11,1,167.5,NA,NA,NA,NA,NA,NA
"1791","DE",2017-10-14,2017-10-08,173,147,200,178,5,0,2017,41,1,11,5,18,10,-1,178.5,NA,NA,NA,NA,NA,NA
"1792","DE",2017-10-21,2017-10-15,174,149,201,155,-19,0,2017,42,1,9,4,16,15,6,155.5,NA,NA,NA,NA,NA,NA
"1793","DE",2017-10-28,2017-10-22,176,150,203,155,-21,0,2017,43,1,9,4,16,6,-3,155.5,NA,NA,NA,NA,NA,NA
"1794","DE",2017-11-04,2017-10-29,178,152,205,175,-3,0,2017,44,1,10,5,17,12,2,175.5,NA,NA,NA,NA,NA,NA
"1795","DE",2017-11-11,2017-11-05,178,152,206,167,-11,0,2017,45,1,10,4,17,12,2,167.5,NA,NA,NA,NA,NA,NA
"1796","DE",2017-11-18,2017-11-12,181,154,208,199,18,0,2017,46,1,12,5,19,17,5,199.5,NA,NA,NA,NA,NA,NA
"1797","DE",2017-11-25,2017-11-19,182,156,210,204,22,0,2017,47,1,12,6,20,10,-2,204.5,NA,NA,NA,NA,NA,NA
"1798","DE",2017-12-02,2017-11-26,185,158,213,193,8,0,2017,48,1,11.5,5,19,10,-1.5,193.5,NA,NA,NA,NA,NA,NA
"1799","DE",2017-12-09,2017-12-03,187,159,215,199,12,0,2017,49,1,12,6,20,14,2,199.5,NA,NA,NA,NA,NA,NA
"1800","DE",2017-12-16,2017-12-10,189,162,217,196,7,0,2017,50,1,12,6,20,12,0,196.5,NA,NA,NA,NA,NA,NA
"1801","DE",2017-12-23,2017-12-17,191,164,220,219,28,0,2017,51,1,14,7,22,10,-4,219.5,NA,NA,NA,NA,NA,NA
"1802","DE",2017-12-30,2017-12-24,193,165,220,181,-12,0,2017,52,1,12,6,19,20,8,181.5,NA,NA,NA,NA,NA,NA
"1803","DE",2018-01-06,2017-12-31,194,167,223,221,27,0,2018,1,1,15,8,23,17,2,221.5,NA,NA,NA,NA,NA,NA
"1804","DE",2018-01-13,2018-01-07,196,169,224.025,188,-8,0,2018,2,1,13,7,21,12,-1,188.5,NA,NA,NA,NA,NA,NA
"1805","DE",2018-01-20,2018-01-14,197,169,225,207,10,0,2018,3,1,15,8,24,11,-4,207.5,NA,NA,NA,NA,NA,NA
"1806","DE",2018-01-27,2018-01-21,197,169,225,210,13,0,2018,4,1,16,9,25,12,-4,210.5,NA,NA,NA,NA,NA,NA
"1807","DE",2018-02-03,2018-01-28,197,170,226,172,-25,0,2018,5,1,14,7,22,14,0,172.5,NA,NA,NA,NA,NA,NA
"1808","DE",2018-02-10,2018-02-04,197,170,227,184,-13,0,2018,6,1,15,8,24,14,-1,184.5,NA,NA,NA,NA,NA,NA
"1809","DE",2018-02-17,2018-02-11,197,169,225,216,19,0,2018,7,1,18,10,27,20,2,216.5,NA,NA,NA,NA,NA,NA
"1810","DE",2018-02-24,2018-02-18,195,168,224,215,20,0,2018,8,1,18,10,28,21,3,215.5,NA,NA,NA,NA,NA,NA
"1811","DE",2018-03-03,2018-02-25,194,167,223,190,-4,0,2018,9,1,16,9,25,18,2,190.5,NA,NA,NA,NA,NA,NA
"1812","DE",2018-03-10,2018-03-04,193,166,221,201,8,0,2018,10,1,16,9,26,16,0,201.5,NA,NA,NA,NA,NA,NA
"1813","DE",2018-03-17,2018-03-11,191,163.975,218,169,-22,0,2018,11,1,13,7,21,11,-2,169.5,NA,NA,NA,NA,NA,NA
"1814","DE",2018-03-24,2018-03-18,188,161,217,193,5,0,2018,12,1,15,8,23,21,6,193.5,NA,NA,NA,NA,NA,NA
"1815","DE",2018-03-31,2018-03-25,186,160,214,212,26,0,2018,13,1,15,8,24,22,7,212.5,NA,NA,NA,NA,NA,NA
"1816","DE",2018-04-07,2018-04-01,184,158,211,179,-5,0,2018,14,1,12,6,20,13,1,179.5,NA,NA,NA,NA,NA,NA
"1817","DE",2018-04-14,2018-04-08,181,155,209,212,31,0,2018,15,1,14,7,22,12,-2,212.5,NA,NA,NA,NA,NA,NA
"1818","DE",2018-04-21,2018-04-15,179,153,206,188,9,0,2018,16,1,12,5,19,12,0,188.5,NA,NA,NA,NA,NA,NA
"1819","DE",2018-04-28,2018-04-22,177,151,205,167,-10,0,2018,17,1,10,4,17,12,2,167.5,NA,NA,NA,NA,NA,NA
"1820","DE",2018-05-05,2018-04-29,175,149,203,164,-11,0,2018,18,1,9,4,16,8,-1,164.5,NA,NA,NA,NA,NA,NA
"1821","DE",2018-05-12,2018-05-06,174,149,201,172,-2,0,2018,19,1,9,4,16,8,-1,172.5,NA,NA,NA,NA,NA,NA
"1822","DE",2018-05-19,2018-05-13,173,147,199,178,5,0,2018,20,1,10,4,17,5,-5,178.5,NA,NA,NA,NA,NA,NA
"1823","DE",2018-05-26,2018-05-20,171,146,198,188,17,0,2018,21,1,10,4,17,11,1,188.5,NA,NA,NA,NA,NA,NA
"1824","DE",2018-06-02,2018-05-27,171,145,198,153,-18,0,2018,22,1,8,3,15,16,8,153.5,NA,NA,NA,NA,NA,NA
"1825","DE",2018-06-09,2018-06-03,170,145,196,190,20,0,2018,23,1,10,5,18,10,0,190.5,NA,NA,NA,NA,NA,NA
"1826","DE",2018-06-16,2018-06-10,170,145,197,165,-5,0,2018,24,1,9,4,16,11,2,165.5,NA,NA,NA,NA,NA,NA
"1827","DE",2018-06-23,2018-06-17,170,145,197,173,3,0,2018,25,1,10,4,17,6,-4,173.5,NA,NA,NA,NA,NA,NA
"1828","DE",2018-06-30,2018-06-24,170,145,196,181,11,0,2018,26,1,11,5,18,7,-4,181.5,NA,NA,NA,NA,NA,NA
"1829","DE",2018-07-07,2018-07-01,168,143,194,190,22,0,2018,27,1,9,4,16,10,1,190.5,NA,NA,NA,NA,NA,NA
"1830","DE",2018-07-14,2018-07-08,168,142,194,156,-12,0,2018,28,1,8,3,14,2,-6,156.5,NA,NA,NA,NA,NA,NA
"1831","DE",2018-07-21,2018-07-15,168,143,195,198,30,0,2018,29,1,10,4,17,13,3,198.5,NA,NA,NA,NA,NA,NA
"1832","DE",2018-07-28,2018-07-22,168,143,195,160,-8,0,2018,30,1,8,3,15,9,1,160.5,NA,NA,NA,NA,NA,NA
"1833","DE",2018-08-04,2018-07-29,169,143,195,154,-15,0,2018,31,1,8,3,14,7,-1,154.5,NA,NA,NA,NA,NA,NA
"1834","DE",2018-08-11,2018-08-05,171,145,198,191,20,0,2018,32,1,9,4,17,10,1,191.5,NA,NA,NA,NA,NA,NA
"1835","DE",2018-08-18,2018-08-12,170,144,198,154,-16,0,2018,33,1,8,3,14,9,1,154.5,NA,NA,NA,NA,NA,NA
"1836","DE",2018-08-25,2018-08-19,168,143,195,189,21,0,2018,34,1,10,4,17,14,4,189.5,NA,NA,NA,NA,NA,NA
"1837","DE",2018-09-01,2018-08-26,168,143,195,177,9,0,2018,35,1,9,4,16,10,1,177.5,NA,NA,NA,NA,NA,NA
"1838","DE",2018-09-08,2018-09-02,168,143,195,156,-12,0,2018,36,1,8,3,14,10,2,156.5,NA,NA,NA,NA,NA,NA
"1839","DE",2018-09-15,2018-09-09,169,144,196,161,-8,0,2018,37,1,8,3,14,8,0,161.5,NA,NA,NA,NA,NA,NA
"1840","DE",2018-09-22,2018-09-16,170,144,197,160,-10,0,2018,38,1,8,3,14,11,3,160.5,NA,NA,NA,NA,NA,NA
"1841","DE",2018-09-29,2018-09-23,169,143,195,178,9,0,2018,39,1,9,3,16,8,-1,178.5,NA,NA,NA,NA,NA,NA
"1842","DE",2018-10-06,2018-09-30,170,144,196,170,0,0,2018,40,1,8,3,15,7,-1,170.5,NA,NA,NA,NA,NA,NA
"1843","DE",2018-10-13,2018-10-07,170,145,197,185,15,0,2018,41,1,9,4,16,5,-4,185.5,NA,NA,NA,NA,NA,NA
"1844","DE",2018-10-20,2018-10-14,171,146,198,175,4,0,2018,42,1,9,3,15,13,4,175.5,NA,NA,NA,NA,NA,NA
"1845","DE",2018-10-27,2018-10-21,173,147,201,165,-8,0,2018,43,1,8,3,14,8,0,165.5,NA,NA,NA,NA,NA,NA
"1846","DE",2018-11-03,2018-10-28,174,148,201,168,-6,0,2018,44,1,8,3,14,6,-2,168.5,NA,NA,NA,NA,NA,NA
"1847","DE",2018-11-10,2018-11-04,175,149,203,193,18,0,2018,45,1,9,4,16,9,0,193.5,NA,NA,NA,NA,NA,NA
"1848","DE",2018-11-17,2018-11-11,177,151,205,219,42,0,2018,46,1,11,5,18,15,4,219.5,NA,NA,NA,NA,NA,NA
"1849","DE",2018-11-24,2018-11-18,179,152,207,171,-8,0,2018,47,1,8,3,15,10,2,171.5,NA,NA,NA,NA,NA,NA
"1850","DE",2018-12-01,2018-11-25,182,155,210,169,-13,0,2018,48,1,8,3,15,8,0,169.5,NA,NA,NA,NA,NA,NA
"1851","DE",2018-12-08,2018-12-02,183,156,211,161,-22,0,2018,49,1,8,3,15,9,1,161.5,NA,NA,NA,NA,NA,NA
"1852","DE",2018-12-15,2018-12-09,186,159,214,186,0,0,2018,50,1,9,4,16,8,-1,186.5,NA,NA,NA,NA,NA,NA
"1853","DE",2018-12-22,2018-12-16,187,160,216,185,-2,0,2018,51,1,10,4,17,6,-4,185.5,NA,NA,NA,NA,NA,NA
"1854","DE",2018-12-29,2018-12-23,189,163,218,205,16,0,2018,52,1,11,5,19,11,0,205.5,NA,NA,NA,NA,NA,NA
"1855","DE",2019-01-05,2018-12-30,191,163,219,185,-6,0,2019,1,1,10,5,18,9,-1,185.5,NA,NA,NA,NA,NA,NA
"1856","DE",2019-01-12,2019-01-06,192,165,220,195,3,0,2019,2,1,11,5,19,14,3,195.5,NA,NA,NA,NA,NA,NA
"1857","DE",2019-01-19,2019-01-13,193,166,221,199,6,0,2019,3,1,12,6,20,15,3,199.5,NA,NA,NA,NA,NA,NA
"1858","DE",2019-01-26,2019-01-20,193,166,222,186,-7,0,2019,4,1,12,6,19,9,-3,186.5,NA,NA,NA,NA,NA,NA
"1859","DE",2019-02-02,2019-01-27,194,167,222,190,-4,0,2019,5,1,12,6,20,16,4,190.5,NA,NA,NA,NA,NA,NA
"1860","DE",2019-02-09,2019-02-03,194,167,223,182,-12,0,2019,6,1,12,6,20,14,2,182.5,NA,NA,NA,NA,NA,NA
"1861","DE",2019-02-16,2019-02-10,193,166,222.025,194,1,0,2019,7,1,13,7,21,15,2,194.5,NA,NA,NA,NA,NA,NA
"1862","DE",2019-02-23,2019-02-17,192,165,221,187,-5,0,2019,8,1,13,6,21,7,-6,187.5,NA,NA,NA,NA,NA,NA
"1863","DE",2019-03-02,2019-02-24,191,164,220,174,-17,0,2019,9,1,12,6,19,11,-1,174.5,NA,NA,NA,NA,NA,NA
"1864","DE",2019-03-09,2019-03-03,190,164,218,207,17,0,2019,10,1,14,7,22,14,0,207.5,NA,NA,NA,NA,NA,NA
"1865","DE",2019-03-16,2019-03-10,188,161,216,184,-4,0,2019,11,1,12,6,20,11,-1,184.5,NA,NA,NA,NA,NA,NA
"1866","DE",2019-03-23,2019-03-17,186,159,214,177,-9,0,2019,12,1,11,5,18,10,-1,177.5,NA,NA,NA,NA,NA,NA
